# Iterations  LogResRho  LogResRhoU  LogResRhoV  LogResRhoW  LogResRhoE  LogResTrb
9891 1.706387e-13 1.500944e-13 2.539622e-13 1.901334e-13 1.024527e-11 1.151866e-16
9892 1.715745e-13 1.508208e-13 2.539032e-13 1.893979e-13 1.029469e-11 1.139620e-16
9893 1.721516e-13 1.517599e-13 2.539192e-13 1.893414e-13 1.032068e-11 1.143093e-16
9894 1.732775e-13 1.522371e-13 2.537672e-13 1.888210e-13 1.038611e-11 1.140421e-16
9895 1.742451e-13 1.522428e-13 2.542834e-13 1.888307e-13 1.045518e-11 1.141781e-16
9896 1.751942e-13 1.525391e-13 2.545553e-13 1.890563e-13 1.050626e-11 1.142098e-16
9897 1.761634e-13 1.527247e-13 2.550670e-13 1.901870e-13 1.055611e-11 1.141611e-16
9898 1.768476e-13 1.535015e-13 2.556067e-13 1.910665e-13 1.059457e-11 1.141099e-16
9899 1.770017e-13 1.539309e-13 2.569315e-13 1.923522e-13 1.060476e-11 1.140524e-16
9900 1.777772e-13 1.540313e-13 2.571083e-13 1.938666e-13 1.065057e-11 1.140314e-16
9901 1.783880e-13 1.540579e-13 2.573812e-13 1.948064e-13 1.071552e-11 1.139839e-16
9902 1.787404e-13 1.540705e-13 2.577489e-13 1.958324e-13 1.072339e-11 1.139844e-16
9903 1.782042e-13 1.540612e-13 2.570268e-13 1.969121e-13 1.072547e-11 1.140282e-16
9904 1.781131e-13 1.532134e-13 2.559612e-13 1.973715e-13 1.069222e-11 1.141329e-16
9905 1.695286e-13 1.480597e-13 2.421022e-13 1.876163e-13 1.015036e-11 1.140194e-16
9906 1.601179e-13 1.398864e-13 2.267733e-13 1.754612e-13 9.561669e-12 1.149073e-16
9907 1.617303e-13 1.408766e-13 2.288555e-13 1.789293e-13 9.704971e-12 1.191424e-16
9908 2.169935e-13 1.707857e-13 2.920793e-13 2.336248e-13 1.300479e-11 1.225741e-16
9909 1.810111e-13 1.562265e-13 2.596219e-13 2.123787e-13 1.092662e-11 1.222867e-16
9910 1.680948e-13 1.535299e-13 2.497257e-13 2.067482e-13 1.012659e-11 1.139292e-16
9911 1.599382e-13 1.502573e-13 2.433504e-13 2.039149e-13 9.602120e-12 1.145454e-16
9912 1.568066e-13 1.496479e-13 2.422830e-13 2.040630e-13 9.377136e-12 1.151844e-16
9913 1.601589e-13 1.516050e-13 2.441255e-13 2.067266e-13 9.590135e-12 1.158128e-16
9914 1.682406e-13 1.562963e-13 2.448636e-13 2.068374e-13 1.007316e-11 1.164077e-16
9915 1.712691e-13 1.579415e-13 2.428231e-13 2.020904e-13 1.023721e-11 1.169468e-16
9916 1.769330e-13 1.609192e-13 2.438071e-13 1.989154e-13 1.056341e-11 1.174592e-16
9917 1.748172e-13 1.587394e-13 2.411821e-13 1.924159e-13 1.039737e-11 1.179351e-16
9918 2.849323e-13 2.145095e-13 3.685427e-13 2.827126e-13 1.736330e-11 1.253597e-16
9919 1.985586e-13 1.723999e-13 2.817408e-13 2.175879e-13 1.197160e-11 1.246656e-16
9920 2.156716e-13 1.785318e-13 3.189674e-13 2.500936e-13 1.306876e-11 1.260950e-16
9921 1.989911e-13 1.716230e-13 2.998468e-13 2.392168e-13 1.202973e-11 1.234143e-16
9922 1.883481e-13 1.687824e-13 2.855472e-13 2.319641e-13 1.133291e-11 1.175982e-16
9923 1.814193e-13 1.651902e-13 2.745326e-13 2.260704e-13 1.090256e-11 1.181151e-16
9924 1.745557e-13 1.607044e-13 2.649572e-13 2.203512e-13 1.046602e-11 1.179972e-16
9925 1.669804e-13 1.552399e-13 2.559513e-13 2.135797e-13 9.993869e-12 1.181234e-16
9926 1.588743e-13 1.495019e-13 2.465168e-13 2.046467e-13 9.474325e-12 1.183656e-16
9927 1.580963e-13 1.483387e-13 2.426649e-13 2.042424e-13 9.433642e-12 1.175223e-16
9928 1.588455e-13 1.482854e-13 2.420272e-13 2.046335e-13 9.451985e-12 1.179053e-16
9929 1.574202e-13 1.463463e-13 2.390371e-13 2.039376e-13 9.388930e-12 1.170397e-16
9930 1.535915e-13 1.425288e-13 2.321216e-13 2.003106e-13 9.161160e-12 1.172334e-16
9931 1.536215e-13 1.413609e-13 2.285049e-13 1.999397e-13 9.166341e-12 1.158776e-16
9932 1.560242e-13 1.404632e-13 2.286007e-13 2.007214e-13 9.300052e-12 1.163787e-16
9933 1.572169e-13 1.392615e-13 2.255261e-13 1.985107e-13 9.398715e-12 1.163100e-16
9934 1.607470e-13 1.390019e-13 2.269456e-13 1.989441e-13 9.626641e-12 1.163585e-16
9935 1.651183e-13 1.401700e-13 2.311089e-13 2.021743e-13 9.898313e-12 1.162830e-16
9936 1.664141e-13 1.404925e-13 2.356954e-13 2.057777e-13 9.940350e-12 1.163003e-16
9937 1.684062e-13 1.415771e-13 2.412291e-13 2.097521e-13 1.004103e-11 1.162818e-16
9938 1.714352e-13 1.437239e-13 2.485231e-13 2.149468e-13 1.022738e-11 1.162742e-16
9939 1.749143e-13 1.468207e-13 2.566964e-13 2.209064e-13 1.040854e-11 1.162984e-16
9940 1.791271e-13 1.505119e-13 2.649103e-13 2.277114e-13 1.065957e-11 1.163280e-16
9941 1.837603e-13 1.549245e-13 2.728055e-13 2.340761e-13 1.094916e-11 1.163769e-16
9942 1.814216e-13 1.575107e-13 2.734821e-13 2.363948e-13 1.084859e-11 1.164307e-16
9943 1.739289e-13 1.582158e-13 2.652263e-13 2.331717e-13 1.039804e-11 1.165635e-16
9944 1.771791e-13 1.605553e-13 2.623028e-13 2.319906e-13 1.061125e-11 1.166544e-16
9945 1.759646e-13 1.594628e-13 2.538302e-13 2.242546e-13 1.054857e-11 1.168021e-16
9946 1.765870e-13 1.587888e-13 2.503417e-13 2.187925e-13 1.059970e-11 1.168676e-16
9947 1.796899e-13 1.595476e-13 2.509465e-13 2.147334e-13 1.074285e-11 1.169657e-16
9948 1.841442e-13 1.619532e-13 2.559849e-13 2.131635e-13 1.102845e-11 1.170307e-16
9949 1.673560e-13 1.511150e-13 2.355194e-13 1.992704e-13 9.982452e-12 1.168629e-16
9950 1.552125e-13 1.431370e-13 2.191583e-13 1.874428e-13 9.230880e-12 1.169825e-16
9951 1.492171e-13 1.369986e-13 2.126320e-13 1.812317e-13 8.843750e-12 1.168195e-16
9952 1.465484e-13 1.343205e-13 2.122534e-13 1.792759e-13 8.723332e-12 1.169038e-16
9953 1.481687e-13 1.354906e-13 2.157140e-13 1.824772e-13 8.829260e-12 1.168462e-16
9954 1.530633e-13 1.386361e-13 2.212795e-13 1.883526e-13 9.148298e-12 1.166814e-16
9955 1.587108e-13 1.426741e-13 2.287125e-13 1.945652e-13 9.510267e-12 1.165111e-16
9956 1.645949e-13 1.466571e-13 2.359517e-13 2.003115e-13 9.896908e-12 1.162825e-16
9957 1.704998e-13 1.506177e-13 2.430103e-13 2.058588e-13 1.027952e-11 1.160865e-16
9958 1.759930e-13 1.542034e-13 2.501647e-13 2.097889e-13 1.062726e-11 1.158845e-16
9959 1.759234e-13 1.559100e-13 2.524374e-13 2.099925e-13 1.063980e-11 1.159934e-16
9960 1.497468e-13 1.419464e-13 2.271283e-13 1.863462e-13 8.967203e-12 1.201733e-16
9961 1.633458e-13 1.484793e-13 2.381070e-13 1.955126e-13 9.872412e-12 1.187530e-16
9962 1.534502e-13 1.443724e-13 2.259887e-13 1.865923e-13 9.227819e-12 1.153961e-16
9963 2.058072e-13 1.709245e-13 2.984687e-13 2.371397e-13 1.237400e-11 1.247755e-16
9964 1.688459e-13 1.477536e-13 2.521275e-13 2.126763e-13 1.005187e-11 1.237839e-16
9965 1.573523e-13 1.440793e-13 2.428689e-13 2.058177e-13 9.336659e-12 1.188418e-16
9966 1.477591e-13 1.399953e-13 2.320310e-13 1.984198e-13 8.784516e-12 1.188887e-16
9967 1.406583e-13 1.376337e-13 2.210627e-13 1.906333e-13 8.379596e-12 1.189168e-16
9968 1.363962e-13 1.365537e-13 2.136302e-13 1.850149e-13 8.137203e-12 1.189667e-16
9969 1.350764e-13 1.357855e-13 2.089813e-13 1.803254e-13 8.075060e-12 1.190380e-16
9970 1.358565e-13 1.361396e-13 2.067080e-13 1.770976e-13 8.127531e-12 1.184418e-16
9971 1.389288e-13 1.370465e-13 2.080917e-13 1.757368e-13 8.327668e-12 1.183265e-16
9972 1.449551e-13 1.399350e-13 2.130988e-13 1.773186e-13 8.719036e-12 1.181989e-16
9973 1.547636e-13 1.448454e-13 2.203176e-13 1.806336e-13 9.293560e-12 1.182875e-16
9974 1.660045e-13 1.497071e-13 2.274709e-13 1.832440e-13 1.000168e-11 1.183327e-16
9975 1.784360e-13 1.559381e-13 2.372378e-13 1.880741e-13 1.076998e-11 1.185924e-16
9976 1.906951e-13 1.628181e-13 2.469823e-13 1.949508e-13 1.150615e-11 1.188860e-16
9977 2.031798e-13 1.704689e-13 2.585374e-13 2.025560e-13 1.227632e-11 1.191733e-16
9978 1.793745e-13 1.563966e-13 2.340596e-13 1.883581e-13 1.079993e-11 1.192793e-16
9979 1.599434e-13 1.437523e-13 2.130203e-13 1.774994e-13 9.587187e-12 1.194131e-16
9980 1.406197e-13 1.370951e-13 2.004224e-13 1.705440e-13 8.412151e-12 1.204309e-16
9981 1.343204e-13 1.353136e-13 2.030408e-13 1.719252e-13 8.052754e-12 1.210282e-16
9982 1.407006e-13 1.382188e-13 2.119270e-13 1.776036e-13 8.438391e-12 1.212265e-16
9983 1.519626e-13 1.412789e-13 2.225072e-13 1.859445e-13 9.132499e-12 1.213114e-16
9984 1.628618e-13 1.453083e-13 2.336432e-13 1.936294e-13 9.788889e-12 1.212804e-16
9985 1.738143e-13 1.497156e-13 2.453298e-13 2.010446e-13 1.046897e-11 1.211191e-16
9986 1.854884e-13 1.541800e-13 2.561795e-13 2.076655e-13 1.115748e-11 1.211644e-16
9987 2.039229e-13 1.608092e-13 2.708813e-13 2.168776e-13 1.227040e-11 1.215456e-16
9988 2.132819e-13 1.653285e-13 2.753300e-13 2.198521e-13 1.284755e-11 1.196218e-16
9989 2.157041e-13 1.668604e-13 2.712842e-13 2.179979e-13 1.297918e-11 1.198657e-16
9990 3.255228e-13 2.412456e-13 3.948904e-13 2.901601e-13 1.979365e-11 1.247660e-16
9991 2.785365e-13 2.078805e-13 3.339405e-13 2.559323e-13 1.686330e-11 1.220888e-16
9992 2.490776e-13 1.891806e-13 3.080297e-13 2.421712e-13 1.504516e-11 1.197272e-16
9993 2.149975e-13 1.939750e-13 3.202994e-13 2.580782e-13 1.308072e-11 1.293400e-16
9994 2.235339e-13 1.998646e-13 3.136138e-13 2.482004e-13 1.361226e-11 1.273469e-16
9995 2.266317e-13 2.016039e-13 3.122582e-13 2.458076e-13 1.379421e-11 1.278903e-16
9996 2.316102e-13 2.038065e-13 3.110890e-13 2.441253e-13 1.413950e-11 1.228388e-16
9997 2.314746e-13 2.027664e-13 3.080837e-13 2.421331e-13 1.409998e-11 1.187762e-16
9998 2.351370e-13 1.996532e-13 3.062228e-13 2.407431e-13 1.433787e-11 1.216979e-16
9999 2.328822e-13 1.973014e-13 3.023308e-13 2.380279e-13 1.415981e-11 1.180768e-16
10000 2.274971e-13 1.914888e-13 2.966832e-13 2.347260e-13 1.383997e-11 1.211085e-16
10001 2.230503e-13 1.882912e-13 2.920599e-13 2.320582e-13 1.355020e-11 1.184401e-16
10002 2.163331e-13 1.830428e-13 2.863514e-13 2.285570e-13 1.311000e-11 1.196796e-16
10003 2.109774e-13 1.798539e-13 2.820698e-13 2.256629e-13 1.277856e-11 1.188320e-16
10004 2.035235e-13 1.745536e-13 2.785218e-13 2.227701e-13 1.234796e-11 1.211305e-16
10005 1.984019e-13 1.716699e-13 2.763013e-13 2.202868e-13 1.200516e-11 1.201674e-16
10006 1.917802e-13 1.670825e-13 2.743326e-13 2.179124e-13 1.158239e-11 1.221477e-16
10007 1.871703e-13 1.645742e-13 2.728298e-13 2.162735e-13 1.131362e-11 1.209708e-16
10008 1.832314e-13 1.625100e-13 2.712199e-13 2.146679e-13 1.106328e-11 1.212880e-16
10009 1.797790e-13 1.609237e-13 2.704126e-13 2.132800e-13 1.084203e-11 1.215715e-16
10010 1.763723e-13 1.592590e-13 2.690722e-13 2.117575e-13 1.064404e-11 1.217427e-16
10011 1.732005e-13 1.578878e-13 2.683310e-13 2.105839e-13 1.043298e-11 1.217998e-16
10012 1.705664e-13 1.561681e-13 2.669592e-13 2.092168e-13 1.025316e-11 1.217231e-16
10013 1.679228e-13 1.551021e-13 2.653498e-13 2.077614e-13 1.009624e-11 1.216155e-16
10014 1.654431e-13 1.536461e-13 2.631027e-13 2.064546e-13 9.940349e-12 1.213938e-16
10015 1.631767e-13 1.525129e-13 2.611473e-13 2.051470e-13 9.823385e-12 1.211382e-16
10016 1.613058e-13 1.514278e-13 2.590787e-13 2.035773e-13 9.716106e-12 1.208014e-16
10017 1.595719e-13 1.503269e-13 2.573506e-13 2.021543e-13 9.616921e-12 1.205037e-16
10018 1.583968e-13 1.495442e-13 2.555547e-13 2.004964e-13 9.521578e-12 1.200701e-16
10019 1.571613e-13 1.486679e-13 2.530905e-13 1.990667e-13 9.453149e-12 1.197581e-16
10020 1.553874e-13 1.472947e-13 2.512346e-13 1.980373e-13 9.372021e-12 1.193846e-16
10021 1.537805e-13 1.461736e-13 2.483356e-13 1.961401e-13 9.272554e-12 1.190165e-16
10022 1.525493e-13 1.451762e-13 2.461119e-13 1.948218e-13 9.186160e-12 1.187525e-16
10023 1.410801e-13 1.390475e-13 2.339936e-13 1.869140e-13 8.486880e-12 1.181063e-16
10024 1.333295e-13 1.341594e-13 2.247735e-13 1.815859e-13 8.013318e-12 1.181779e-16
10025 2.085117e-13 1.728786e-13 2.795231e-13 2.189759e-13 1.267966e-11 1.240549e-16
10026 1.784846e-13 1.580784e-13 2.479335e-13 2.051518e-13 1.080794e-11 1.175810e-16
10027 1.618227e-13 1.483609e-13 2.251146e-13 1.899614e-13 9.768897e-12 1.182879e-16
10028 1.567965e-13 1.460544e-13 2.168015e-13 1.837367e-13 9.435650e-12 1.173365e-16
10029 1.533130e-13 1.429096e-13 2.094521e-13 1.769716e-13 9.227290e-12 1.166308e-16
10030 1.436941e-13 1.367760e-13 2.019546e-13 1.730717e-13 8.651382e-12 1.165395e-16
10031 1.366749e-13 1.317442e-13 1.999276e-13 1.729240e-13 8.195875e-12 1.165853e-16
10032 1.324435e-13 1.280925e-13 1.999452e-13 1.745214e-13 7.911012e-12 1.166056e-16
10033 1.303006e-13 1.264283e-13 2.007691e-13 1.764813e-13 7.753647e-12 1.166292e-16
10034 1.309131e-13 1.257101e-13 2.026629e-13 1.796507e-13 7.796558e-12 1.166236e-16
10035 1.335503e-13 1.271067e-13 2.050889e-13 1.831569e-13 7.974948e-12 1.165881e-16
10036 1.374523e-13 1.287706e-13 2.091440e-13 1.870558e-13 8.189637e-12 1.171047e-16
10037 1.417437e-13 1.318865e-13 2.131528e-13 1.915119e-13 8.453672e-12 1.146541e-16
10038 1.465402e-13 1.348304e-13 2.184377e-13 1.958076e-13 8.760652e-12 1.153410e-16
10039 1.357665e-13 1.286929e-13 2.054605e-13 1.895854e-13 8.110275e-12 1.151424e-16
10040 1.250958e-13 1.229273e-13 1.940765e-13 1.829804e-13 7.458493e-12 1.155361e-16
10041 1.246707e-13 1.221491e-13 1.933540e-13 1.782010e-13 7.480073e-12 1.168462e-16
10042 1.305982e-13 1.244585e-13 1.979667e-13 1.792142e-13 7.847588e-12 1.139895e-16
10043 1.356044e-13 1.271212e-13 2.039752e-13 1.807469e-13 8.160237e-12 1.141480e-16
10044 1.413709e-13 1.299429e-13 2.113143e-13 1.833451e-13 8.526912e-12 1.140957e-16
10045 1.475267e-13 1.327531e-13 2.192085e-13 1.871675e-13 8.902486e-12 1.139402e-16
10046 1.537078e-13 1.363528e-13 2.274252e-13 1.910489e-13 9.277572e-12 1.137681e-16
10047 1.600934e-13 1.401899e-13 2.349295e-13 1.946915e-13 9.661450e-12 1.135465e-16
10048 1.663227e-13 1.436663e-13 2.418830e-13 1.988712e-13 1.003035e-11 1.133093e-16
10049 1.724386e-13 1.472385e-13 2.497298e-13 2.028683e-13 1.040359e-11 1.130880e-16
10050 1.784329e-13 1.507986e-13 2.568404e-13 2.067303e-13 1.077060e-11 1.128597e-16
10051 1.839667e-13 1.541751e-13 2.631802e-13 2.107275e-13 1.110333e-11 1.126261e-16
10052 1.895358e-13 1.575565e-13 2.695598e-13 2.143945e-13 1.143358e-11 1.123903e-16
10053 1.948146e-13 1.606297e-13 2.759411e-13 2.177252e-13 1.177856e-11 1.121855e-16
10054 2.001423e-13 1.637078e-13 2.816090e-13 2.212586e-13 1.208896e-11 1.120197e-16
10055 2.053483e-13 1.667923e-13 2.870101e-13 2.246243e-13 1.240900e-11 1.118852e-16
10056 2.096808e-13 1.697057e-13 2.915723e-13 2.279476e-13 1.268182e-11 1.117930e-16
10057 2.134617e-13 1.719588e-13 2.954113e-13 2.305495e-13 1.290918e-11 1.117400e-16
10058 2.164084e-13 1.740906e-13 2.988963e-13 2.327606e-13 1.309333e-11 1.117283e-16
10059 2.188782e-13 1.755985e-13 3.020989e-13 2.340631e-13 1.325444e-11 1.117621e-16
10060 2.207741e-13 1.768808e-13 3.039860e-13 2.351724e-13 1.335138e-11 1.118303e-16
10061 2.211804e-13 1.774851e-13 3.043314e-13 2.362495e-13 1.336550e-11 1.119339e-16
10062 2.212516e-13 1.773406e-13 3.047524e-13 2.363111e-13 1.338034e-11 1.120382e-16
10063 2.206211e-13 1.769160e-13 3.048631e-13 2.359967e-13 1.332307e-11 1.121971e-16
10064 2.187023e-13 1.759101e-13 3.032662e-13 2.347965e-13 1.322380e-11 1.124222e-16
10065 2.158694e-13 1.743154e-13 3.004863e-13 2.328719e-13 1.304394e-11 1.129792e-16
10066 2.100740e-13 1.702230e-13 2.943536e-13 2.291636e-13 1.268377e-11 1.142168e-16
10067 1.961820e-13 1.614243e-13 2.792829e-13 2.189636e-13 1.180750e-11 1.167127e-16
10068 1.770132e-13 1.490603e-13 2.563842e-13 2.042357e-13 1.065986e-11 1.145705e-16
10069 1.657642e-13 1.409476e-13 2.404877e-13 1.932931e-13 9.962994e-12 1.137342e-16
10070 1.590600e-13 1.390036e-13 2.343530e-13 1.892381e-13 9.556819e-12 1.136828e-16
10071 2.496589e-13 1.957580e-13 3.283228e-13 2.514945e-13 1.511625e-11 1.187671e-16
10072 1.786081e-13 1.537598e-13 2.448851e-13 1.890347e-13 1.073615e-11 1.226664e-16
10073 1.680502e-13 1.466875e-13 2.334743e-13 1.826718e-13 1.007789e-11 1.195758e-16
10074 1.562551e-13 1.363132e-13 2.107369e-13 1.719231e-13 9.376153e-12 1.205364e-16
10075 1.522844e-13 1.308185e-13 2.022126e-13 1.684405e-13 9.096426e-12 1.190932e-16
10076 1.429719e-13 1.271373e-13 1.918312e-13 1.620014e-13 8.534894e-12 1.143231e-16
10077 1.338021e-13 1.225268e-13 1.801358e-13 1.553467e-13 7.944608e-12 1.153405e-16
10078 1.288809e-13 1.194855e-13 1.728392e-13 1.506566e-13 7.641907e-12 1.163047e-16
10079 1.274415e-13 1.184790e-13 1.725861e-13 1.515158e-13 7.569092e-12 1.145153e-16
10080 1.336503e-13 1.222460e-13 1.885383e-13 1.611176e-13 7.969884e-12 1.163693e-16
10081 1.569829e-13 1.410688e-13 2.215062e-13 1.853586e-13 9.451742e-12 1.191582e-16
10082 2.056710e-13 1.624503e-13 2.536033e-13 2.043822e-13 1.248085e-11 1.189508e-16
10083 1.805924e-13 1.475743e-13 2.231350e-13 1.874466e-13 1.094294e-11 1.158173e-16
10084 1.707429e-13 1.413757e-13 2.146750e-13 1.809849e-13 1.033186e-11 1.123674e-16
10085 1.628205e-13 1.357877e-13 2.087313e-13 1.755960e-13 9.836528e-12 1.127963e-16
10086 1.554258e-13 1.312339e-13 2.032573e-13 1.708519e-13 9.361512e-12 1.125915e-16
10087 1.485318e-13 1.262644e-13 1.986945e-13 1.664292e-13 8.946420e-12 1.120953e-16
10088 1.399734e-13 1.221138e-13 1.901429e-13 1.602847e-13 8.433915e-12 1.115341e-16
10089 1.355182e-13 1.198172e-13 1.847911e-13 1.557006e-13 8.139828e-12 1.111016e-16
10090 1.331571e-13 1.189577e-13 1.818091e-13 1.523650e-13 7.998787e-12 1.109597e-16
10091 1.319520e-13 1.177303e-13 1.783036e-13 1.503559e-13 7.933470e-12 1.101550e-16
10092 1.328704e-13 1.173262e-13 1.770057e-13 1.493283e-13 7.978253e-12 1.106313e-16
10093 1.352416e-13 1.183558e-13 1.789691e-13 1.502065e-13 8.121125e-12 1.105527e-16
10094 1.391878e-13 1.204998e-13 1.832768e-13 1.521815e-13 8.379204e-12 1.103280e-16
10095 1.435634e-13 1.236133e-13 1.883093e-13 1.555218e-13 8.644180e-12 1.101408e-16
10096 1.486303e-13 1.271269e-13 1.948956e-13 1.600045e-13 8.946722e-12 1.100089e-16
10097 1.542302e-13 1.306810e-13 2.016945e-13 1.645884e-13 9.295988e-12 1.099291e-16
10098 1.607422e-13 1.350963e-13 2.088174e-13 1.695691e-13 9.681021e-12 1.099185e-16
10099 1.683513e-13 1.401980e-13 2.160809e-13 1.747804e-13 1.013799e-11 1.099701e-16
10100 1.762503e-13 1.456703e-13 2.236703e-13 1.806245e-13 1.062139e-11 1.100775e-16
10101 1.847590e-13 1.506215e-13 2.306465e-13 1.863114e-13 1.114238e-11 1.102339e-16
10102 1.896975e-13 1.535253e-13 2.299390e-13 1.866792e-13 1.145591e-11 1.101296e-16
10103 1.952613e-13 1.571760e-13 2.322301e-13 1.883574e-13 1.181637e-11 1.102956e-16
10104 2.826160e-13 2.049062e-13 3.684389e-13 2.603502e-13 1.714868e-11 1.170269e-16
10105 2.442544e-13 1.826945e-13 3.143221e-13 2.256297e-13 1.481496e-11 1.173412e-16
10106 1.862697e-13 1.571961e-13 2.535274e-13 2.012561e-13 1.121350e-11 1.171223e-16
10107 1.701504e-13 1.512724e-13 2.388449e-13 1.942495e-13 1.020982e-11 1.167199e-16
10108 1.788024e-13 1.514901e-13 2.425824e-13 1.943434e-13 1.075665e-11 1.184129e-16
10109 1.874860e-13 1.515939e-13 2.505526e-13 1.987487e-13 1.134063e-11 1.166678e-16
10110 1.992071e-13 1.536907e-13 2.640414e-13 2.098760e-13 1.215328e-11 1.265495e-16
10111 1.833299e-13 1.449599e-13 2.457914e-13 1.964438e-13 1.114081e-11 1.174752e-16
10112 1.641123e-13 1.332387e-13 2.265261e-13 1.806720e-13 9.942282e-12 1.107999e-16
10113 1.545288e-13 1.265877e-13 2.150985e-13 1.724281e-13 9.356978e-12 1.107701e-16
10114 1.455589e-13 1.206420e-13 2.059128e-13 1.674915e-13 8.809817e-12 1.111987e-16
10115 1.411033e-13 1.175924e-13 2.001361e-13 1.643934e-13 8.529442e-12 1.106730e-16
10116 1.361240e-13 1.144638e-13 1.920214e-13 1.600495e-13 8.208920e-12 1.106148e-16
10117 1.320310e-13 1.122308e-13 1.852267e-13 1.563500e-13 7.968290e-12 1.106970e-16
10118 1.295536e-13 1.110751e-13 1.799033e-13 1.544278e-13 7.823430e-12 1.110193e-16
10119 1.243704e-13 1.082234e-13 1.718314e-13 1.498435e-13 7.506742e-12 1.111982e-16
10120 1.203845e-13 1.066395e-13 1.675328e-13 1.458311e-13 7.261613e-12 1.113425e-16
10121 1.179590e-13 1.058796e-13 1.667516e-13 1.435826e-13 7.126438e-12 1.115685e-16
10122 1.166092e-13 1.063289e-13 1.683881e-13 1.427928e-13 7.052518e-12 1.118245e-16
10123 1.165241e-13 1.069733e-13 1.711605e-13 1.436249e-13 7.034327e-12 1.120972e-16
10124 1.172685e-13 1.074827e-13 1.746551e-13 1.450018e-13 7.091186e-12 1.123289e-16
10125 1.694357e-13 1.386711e-13 2.492164e-13 1.968304e-13 1.026944e-11 1.186334e-16
10126 1.489276e-13 1.318509e-13 2.224189e-13 1.865206e-13 9.001454e-12 1.200441e-16
10127 1.753486e-13 1.494093e-13 2.527747e-13 2.119683e-13 1.056345e-11 1.196470e-16
10128 1.904056e-13 1.593066e-13 2.661281e-13 2.227283e-13 1.151879e-11 1.216267e-16
10129 1.674922e-13 1.471404e-13 2.375923e-13 2.057574e-13 1.005602e-11 1.198158e-16
10130 1.606034e-13 1.458218e-13 2.279685e-13 1.988763e-13 9.628264e-12 1.095280e-16
10131 1.510653e-13 1.405266e-13 2.179115e-13 1.902474e-13 9.061014e-12 1.098096e-16
10132 1.458289e-13 1.366246e-13 2.122730e-13 1.828100e-13 8.750019e-12 1.104899e-16
10133 1.434500e-13 1.340651e-13 2.106235e-13 1.767781e-13 8.614113e-12 1.111977e-16
10134 1.398917e-13 1.309121e-13 2.072837e-13 1.715370e-13 8.379688e-12 1.116797e-16
10135 1.354453e-13 1.269259e-13 2.006839e-13 1.660307e-13 8.124343e-12 1.118855e-16
10136 1.285217e-13 1.219941e-13 1.885416e-13 1.590632e-13 7.677123e-12 1.120107e-16
10137 1.236593e-13 1.188783e-13 1.787968e-13 1.535124e-13 7.387697e-12 1.119648e-16
10138 1.205465e-13 1.166213e-13 1.733306e-13 1.496193e-13 7.196079e-12 1.118712e-16
10139 1.185214e-13 1.153040e-13 1.722600e-13 1.482951e-13 7.093790e-12 1.117507e-16
10140 1.182793e-13 1.151716e-13 1.747827e-13 1.483494e-13 7.077526e-12 1.117088e-16
10141 1.187072e-13 1.157960e-13 1.795680e-13 1.495964e-13 7.092309e-12 1.117646e-16
10142 1.217050e-13 1.184603e-13 1.906138e-13 1.542586e-13 7.278249e-12 1.137747e-16
10143 1.401867e-13 1.312242e-13 2.219868e-13 1.732772e-13 8.452744e-12 1.218905e-16
10144 1.387002e-13 1.314310e-13 2.208409e-13 1.724941e-13 8.361580e-12 1.149738e-16
10145 1.468886e-13 1.397716e-13 2.330333e-13 1.866217e-13 8.830287e-12 1.206868e-16
10146 1.522995e-13 1.386942e-13 2.373399e-13 1.895923e-13 9.173361e-12 1.251927e-16
10147 1.556054e-13 1.409198e-13 2.418983e-13 1.910921e-13 9.379974e-12 1.189904e-16
10148 1.598127e-13 1.426767e-13 2.462257e-13 1.927689e-13 9.631877e-12 1.185676e-16
10149 1.689206e-13 1.484408e-13 2.543665e-13 1.966186e-13 1.018958e-11 1.202418e-16
10150 1.748325e-13 1.524572e-13 2.594696e-13 1.987826e-13 1.056894e-11 1.208308e-16
10151 1.793465e-13 1.560428e-13 2.641628e-13 2.005566e-13 1.083650e-11 1.206877e-16
10152 1.830953e-13 1.584696e-13 2.679896e-13 2.013631e-13 1.108971e-11 1.208685e-16
10153 1.865032e-13 1.608835e-13 2.706684e-13 2.022055e-13 1.129821e-11 1.210103e-16
10154 1.888029e-13 1.621880e-13 2.718721e-13 2.024722e-13 1.144516e-11 1.211506e-16
10155 1.905936e-13 1.633910e-13 2.726331e-13 2.019717e-13 1.156879e-11 1.212767e-16
10156 1.917443e-13 1.641212e-13 2.725601e-13 2.013262e-13 1.163990e-11 1.213978e-16
10157 1.917552e-13 1.645399e-13 2.715714e-13 1.997734e-13 1.165123e-11 1.215180e-16
10158 1.908750e-13 1.642014e-13 2.687907e-13 1.980811e-13 1.160303e-11 1.216241e-16
10159 1.796691e-13 1.557987e-13 2.547343e-13 1.902881e-13 1.088447e-11 1.214486e-16
10160 1.778019e-13 1.548047e-13 2.506148e-13 1.873760e-13 1.078623e-11 1.215761e-16
10161 1.707007e-13 1.501617e-13 2.427541e-13 1.831829e-13 1.032834e-11 1.211777e-16
10162 1.636315e-13 1.453244e-13 2.369414e-13 1.789058e-13 9.907744e-12 1.207480e-16
10163 1.557535e-13 1.393029e-13 2.257059e-13 1.756054e-13 9.406200e-12 1.203678e-16
