# Iterations  ResRho  ResRhoU  ResRhoV  ResRhoW  ResRhoE  ResTrb
VARIABLES=iterations ResRho  ResRhoU  ResRhoV  ResRhoW  ResRhoE  ResTrb
10715 7.811489e-08 4.729246e-08 1.068052e-07 9.671982e-08 4.932348e-06 1.345877e-13
10716 7.860102e-08 4.731767e-08 1.072962e-07 9.683578e-08 4.962979e-06 1.363015e-13
10717 7.907159e-08 4.732944e-08 1.080198e-07 9.681197e-08 4.992638e-06 1.311832e-13
10718 7.951981e-08 4.733599e-08 1.089688e-07 9.667267e-08 5.020894e-06 1.340819e-13
10719 7.983817e-08 4.726638e-08 1.094494e-07 9.628071e-08 5.040972e-06 1.275449e-13
10720 8.005626e-08 4.719509e-08 1.100723e-07 9.588159e-08 5.054739e-06 1.293569e-13
10721 8.025117e-08 4.714921e-08 1.110637e-07 9.560493e-08 5.067066e-06 1.253405e-13
10722 8.042170e-08 4.715649e-08 1.124018e-07 9.557043e-08 5.077877e-06 1.258186e-13
10723 8.039666e-08 4.725161e-08 1.140709e-07 9.590968e-08 5.076348e-06 1.237549e-13
10724 8.016260e-08 4.772976e-08 1.179615e-07 9.773687e-08 5.061632e-06 1.291535e-13
10725 8.001447e-08 4.829557e-08 1.218354e-07 1.001155e-07 5.052337e-06 1.181882e-13
10726 7.993505e-08 4.889345e-08 1.259284e-07 1.025662e-07 5.047386e-06 1.189901e-13
10727 7.988840e-08 4.960838e-08 1.310133e-07 1.054315e-07 5.044548e-06 1.178288e-13
10728 8.010646e-08 5.042718e-08 1.366823e-07 1.086855e-07 5.058410e-06 1.168545e-13
10729 8.059588e-08 5.125705e-08 1.424890e-07 1.120422e-07 5.089396e-06 1.160416e-13
10730 8.123043e-08 5.197291e-08 1.476330e-07 1.151263e-07 5.129534e-06 1.151532e-13
10731 8.190345e-08 5.254384e-08 1.519057e-07 1.178730e-07 5.172090e-06 1.146914e-13
10732 8.244822e-08 5.296853e-08 1.554730e-07 1.202684e-07 5.206567e-06 1.146743e-13
10733 8.281571e-08 5.323511e-08 1.582908e-07 1.222815e-07 5.229882e-06 1.143611e-13
10734 8.304202e-08 5.796499e-08 1.817738e-07 1.564105e-07 5.245878e-06 1.507294e-13
10735 8.304250e-08 5.669527e-08 1.770170e-07 1.531934e-07 5.245699e-06 1.090874e-13
10736 8.295247e-08 5.430125e-08 1.685131e-07 1.465688e-07 5.239547e-06 1.198450e-13
10737 8.238843e-08 4.786533e-08 1.460740e-07 1.283483e-07 5.200907e-06 1.672034e-13
10738 7.443685e-08 4.439472e-08 1.414797e-07 1.167382e-07 4.692865e-06 1.513010e-13
10739 6.723634e-08 3.756899e-08 1.133421e-07 8.890860e-08 4.234513e-06 1.604807e-13
10740 6.574308e-08 3.784125e-08 1.041160e-07 8.489367e-08 4.137465e-06 1.416138e-13
10741 6.580367e-08 3.733889e-08 1.004434e-07 8.306139e-08 4.140567e-06 1.268334e-13
10742 6.595787e-08 3.676534e-08 9.812004e-08 8.168298e-08 4.149974e-06 1.215804e-13
10743 6.617549e-08 3.643832e-08 9.553863e-08 8.041902e-08 4.163318e-06 1.247033e-13
10744 6.642062e-08 3.616962e-08 9.298603e-08 7.920124e-08 4.178422e-06 1.260755e-13
10745 6.668063e-08 3.595516e-08 9.055934e-08 7.809423e-08 4.194492e-06 1.252612e-13
10746 6.688327e-08 3.576165e-08 8.824024e-08 7.700246e-08 4.206976e-06 1.249585e-13
10747 6.688803e-08 3.553059e-08 8.586987e-08 7.585653e-08 4.207009e-06 1.236509e-13
10748 6.609930e-08 3.503256e-08 8.061875e-08 7.323665e-08 4.156730e-06 1.362677e-13
10749 6.573784e-08 3.495511e-08 7.886887e-08 7.260550e-08 4.133885e-06 1.012040e-13
10750 6.536218e-08 3.496217e-08 7.729020e-08 7.229905e-08 4.110244e-06 1.051710e-13
10751 6.510793e-08 3.512648e-08 7.591195e-08 7.125245e-08 4.093906e-06 1.089219e-13
10752 6.530616e-08 3.575185e-08 7.469181e-08 6.818906e-08 4.105111e-06 1.124298e-13
10753 6.576915e-08 3.691414e-08 7.354787e-08 6.612268e-08 4.133305e-06 1.134083e-13
10754 6.620379e-08 3.869725e-08 7.222981e-08 6.566292e-08 4.161399e-06 1.154634e-13
10755 6.655759e-08 4.400457e-08 7.297932e-08 6.714748e-08 4.197419e-06 1.440160e-13
10756 6.488691e-08 4.653578e-08 8.815259e-08 7.950636e-08 4.113717e-06 1.203185e-13
10757 6.666847e-08 4.712198e-08 9.230581e-08 7.466462e-08 4.232255e-06 1.058241e-13
10758 6.722937e-08 4.731116e-08 1.005763e-07 7.669350e-08 4.275026e-06 1.049510e-13
10759 6.766603e-08 4.744016e-08 1.080608e-07 7.925617e-08 4.307561e-06 1.060323e-13
10760 6.827910e-08 4.767820e-08 1.141470e-07 8.159884e-08 4.349314e-06 1.071981e-13
10761 6.910409e-08 4.808234e-08 1.193613e-07 8.414833e-08 4.402788e-06 1.089728e-13
10762 7.021029e-08 4.872925e-08 1.234335e-07 8.683656e-08 4.472203e-06 1.114679e-13
10763 7.143345e-08 4.975845e-08 1.268609e-07 9.005393e-08 4.547256e-06 1.146546e-13
10764 7.301612e-08 5.106758e-08 1.293692e-07 9.354075e-08 4.643477e-06 1.183353e-13
10765 7.492747e-08 5.266927e-08 1.311211e-07 9.728396e-08 4.759396e-06 1.222767e-13
10766 7.712764e-08 5.444450e-08 1.324130e-07 1.012676e-07 4.893136e-06 1.262581e-13
10767 7.950858e-08 5.628999e-08 1.335068e-07 1.055174e-07 5.038306e-06 1.300749e-13
10768 8.199025e-08 5.809630e-08 1.345784e-07 1.099488e-07 5.190224e-06 1.336112e-13
10769 8.433422e-08 5.974832e-08 1.351598e-07 1.140025e-07 5.333888e-06 1.367014e-13
10770 8.664515e-08 6.127102e-08 1.357908e-07 1.179658e-07 5.475978e-06 1.394022e-13
10771 8.878667e-08 6.255830e-08 1.359415e-07 1.215285e-07 5.607873e-06 1.416808e-13
10772 9.077490e-08 6.362416e-08 1.360602e-07 1.246551e-07 5.730575e-06 1.392318e-13
10773 9.264437e-08 6.448237e-08 1.362263e-07 1.273917e-07 5.846202e-06 1.396161e-13
10774 9.435601e-08 6.512611e-08 1.364751e-07 1.296694e-07 5.952235e-06 1.395856e-13
10775 9.595647e-08 6.562300e-08 1.371166e-07 1.317219e-07 6.051557e-06 1.410151e-13
10776 9.758900e-08 6.599597e-08 1.380550e-07 1.341738e-07 6.153289e-06 1.430660e-13
10777 9.922600e-08 6.644377e-08 1.401521e-07 1.367588e-07 6.255361e-06 1.450968e-13
10778 1.010140e-07 6.698697e-08 1.432004e-07 1.399354e-07 6.367096e-06 1.471343e-13
10779 1.029265e-07 6.760042e-08 1.475638e-07 1.440931e-07 6.486956e-06 1.492224e-13
10780 1.048308e-07 6.831936e-08 1.530110e-07 1.483294e-07 6.606300e-06 1.513692e-13
10781 1.066338e-07 6.901795e-08 1.588570e-07 1.523585e-07 6.719328e-06 1.535572e-13
10782 1.082755e-07 6.966823e-08 1.651908e-07 1.563235e-07 6.822340e-06 1.557728e-13
10783 1.097308e-07 7.019485e-08 1.716968e-07 1.598091e-07 6.913719e-06 1.580090e-13
10784 1.108336e-07 7.051646e-08 1.777960e-07 1.625075e-07 6.982969e-06 1.601950e-13
10785 1.109772e-07 7.230261e-08 1.915912e-07 1.822284e-07 6.987988e-06 2.005115e-13
10786 1.008737e-07 6.930791e-08 1.872557e-07 1.679499e-07 6.349312e-06 2.094819e-13
10787 9.478144e-08 5.863841e-08 1.755377e-07 1.505392e-07 5.972349e-06 1.660114e-13
10788 9.191261e-08 5.946021e-08 1.597834e-07 1.377071e-07 5.783443e-06 1.912665e-13
10789 8.790087e-08 4.882140e-08 1.454211e-07 1.115266e-07 5.543845e-06 1.670004e-13
10790 8.698748e-08 6.717246e-08 1.200461e-07 1.564713e-07 5.466820e-06 1.887063e-13
10791 7.767823e-08 5.010885e-08 1.154458e-07 9.864045e-08 4.894481e-06 2.182456e-13
10792 7.111383e-08 6.387175e-08 1.293326e-07 1.185392e-07 4.480735e-06 2.019949e-13
10793 6.818196e-08 5.909296e-08 1.387740e-07 1.153817e-07 4.297202e-06 2.117751e-13
10794 6.691781e-08 5.980771e-08 1.457111e-07 1.177073e-07 4.218033e-06 1.497881e-13
10795 6.673008e-08 6.029292e-08 1.501357e-07 1.204881e-07 4.205783e-06 1.456465e-13
10796 6.703670e-08 6.100873e-08 1.547583e-07 1.230182e-07 4.225953e-06 1.385685e-13
10797 6.792875e-08 6.142982e-08 1.582230e-07 1.247153e-07 4.282961e-06 1.343381e-13
10798 6.938901e-08 6.162764e-08 1.606306e-07 1.257695e-07 4.375741e-06 1.313483e-13
10799 7.132017e-08 6.175598e-08 1.623708e-07 1.269011e-07 4.498151e-06 1.289562e-13
10800 7.359200e-08 6.190050e-08 1.638839e-07 1.283563e-07 4.641985e-06 1.269375e-13
10801 7.605683e-08 6.203501e-08 1.650497e-07 1.299559e-07 4.797927e-06 1.251838e-13
10802 7.859657e-08 6.213424e-08 1.658852e-07 1.315087e-07 4.958530e-06 1.237460e-13
10803 8.113015e-08 6.218359e-08 1.665210e-07 1.328569e-07 5.118684e-06 1.227301e-13
10804 8.358394e-08 6.218415e-08 1.668433e-07 1.340651e-07 5.273743e-06 1.221001e-13
10805 8.589528e-08 6.213279e-08 1.667860e-07 1.351383e-07 5.419756e-06 1.217977e-13
10806 8.801006e-08 6.201976e-08 1.662649e-07 1.360598e-07 5.553312e-06 1.218300e-13
10807 8.640952e-08 5.570663e-08 1.164054e-07 1.319136e-07 5.452680e-06 1.727597e-13
10808 7.695360e-08 5.616673e-08 1.404229e-07 1.383629e-07 4.855985e-06 1.923361e-13
10809 7.304555e-08 5.802241e-08 1.282046e-07 1.195660e-07 4.611376e-06 2.496174e-13
10810 6.931836e-08 4.625213e-08 1.209212e-07 1.009479e-07 4.376580e-06 2.226999e-13
10811 6.675955e-08 4.848739e-08 1.103912e-07 8.942032e-08 4.217302e-06 2.374540e-13
10812 6.518167e-08 4.209524e-08 1.023350e-07 8.100807e-08 4.118422e-06 1.953192e-13
10813 6.521036e-08 4.238122e-08 9.843167e-08 7.611102e-08 4.120944e-06 1.835648e-13
10814 6.554234e-08 4.231861e-08 9.354714e-08 7.185649e-08 4.142676e-06 1.472641e-13
10815 6.575859e-08 4.142252e-08 9.122394e-08 6.957358e-08 4.156651e-06 1.159240e-13
10816 6.570626e-08 4.122543e-08 8.953214e-08 6.813945e-08 4.153584e-06 1.285482e-13
10817 6.532702e-08 4.104789e-08 8.874139e-08 6.737962e-08 4.129742e-06 1.281941e-13
10818 6.538058e-08 4.109750e-08 8.944689e-08 6.772735e-08 4.133098e-06 1.124442e-13
10819 6.550283e-08 4.115849e-08 8.999079e-08 6.830799e-08 4.140810e-06 1.139611e-13
10820 6.570942e-08 4.125459e-08 9.059567e-08 6.920428e-08 4.153816e-06 1.130489e-13
10821 6.600947e-08 4.138839e-08 9.129484e-08 7.041357e-08 4.172696e-06 1.122926e-13
10822 6.642024e-08 4.155940e-08 9.211458e-08 7.192294e-08 4.198528e-06 1.108073e-13
10823 6.697273e-08 4.176647e-08 9.308349e-08 7.371149e-08 4.233255e-06 1.103723e-13
10824 6.767149e-08 4.200999e-08 9.421966e-08 7.578132e-08 4.277155e-06 1.098335e-13
10825 6.852577e-08 4.230603e-08 9.559927e-08 7.819517e-08 4.330814e-06 1.117762e-13
10826 6.950102e-08 4.264329e-08 9.714083e-08 8.083296e-08 4.392064e-06 1.121757e-13
10827 7.056797e-08 4.301544e-08 9.882295e-08 8.364227e-08 4.459071e-06 1.127157e-13
10828 7.167973e-08 4.341548e-08 1.006031e-07 8.654520e-08 4.528892e-06 1.135059e-13
10829 7.278451e-08 4.383030e-08 1.024315e-07 8.945969e-08 4.598264e-06 1.143901e-13
10830 7.382650e-08 4.424327e-08 1.042470e-07 9.229799e-08 4.663667e-06 1.155120e-13
10831 7.472955e-08 4.462031e-08 1.059056e-07 9.495005e-08 4.720303e-06 1.166992e-13
10832 7.546755e-08 4.495611e-08 1.075664e-07 9.739950e-08 4.766519e-06 1.180338e-13
10833 7.606071e-08 4.523670e-08 1.091596e-07 9.960524e-08 4.803592e-06 1.195330e-13
10834 7.648721e-08 4.540672e-08 1.104949e-07 1.013752e-07 4.830148e-06 1.211849e-13
10835 7.676802e-08 4.543573e-08 1.112728e-07 1.026963e-07 4.847503e-06 1.224153e-13
10836 7.689375e-08 4.535252e-08 1.118790e-07 1.035968e-07 4.855067e-06 1.240662e-13
10837 7.690743e-08 4.518718e-08 1.124446e-07 1.041899e-07 4.855549e-06 1.251977e-13
10838 7.685198e-08 4.496221e-08 1.132117e-07 1.045890e-07 4.851660e-06 1.255242e-13
10839 7.674048e-08 4.470454e-08 1.143377e-07 1.048745e-07 4.844228e-06 1.260870e-13
10840 7.669375e-08 4.448100e-08 1.155287e-07 1.054868e-07 4.840854e-06 1.254635e-13
10841 7.666336e-08 4.435970e-08 1.173826e-07 1.065563e-07 4.838506e-06 1.260602e-13
10842 7.664000e-08 4.439937e-08 1.200273e-07 1.082581e-07 4.836599e-06 1.258939e-13
10843 7.629035e-08 4.455729e-08 1.233488e-07 1.102272e-07 4.814123e-06 1.260939e-13
10844 7.614022e-08 4.490521e-08 1.273235e-07 1.127367e-07 4.804267e-06 1.247151e-13
10845 7.622172e-08 4.545982e-08 1.322745e-07 1.157047e-07 4.809070e-06 1.239426e-13
10846 7.653689e-08 4.614441e-08 1.378010e-07 1.189003e-07 4.828663e-06 1.221864e-13
10847 7.707451e-08 4.690661e-08 1.435368e-07 1.221166e-07 4.862344e-06 1.207062e-13
10848 7.777274e-08 4.768637e-08 1.491991e-07 1.251779e-07 4.906223e-06 1.166346e-13
10849 7.821683e-08 4.816736e-08 1.529788e-07 1.273734e-07 4.934107e-06 1.162734e-13
10850 7.813780e-08 4.818959e-08 1.540252e-07 1.283723e-07 4.928990e-06 1.125298e-13
10851 7.822311e-08 4.845162e-08 1.537576e-07 1.287482e-07 4.932549e-06 1.106827e-13
10852 7.859069e-08 4.852732e-08 1.540784e-07 1.285030e-07 4.955200e-06 1.042354e-13
10853 7.920525e-08 4.853080e-08 1.541881e-07 1.276838e-07 4.993539e-06 1.032366e-13
10854 8.003117e-08 4.826079e-08 1.541880e-07 1.263270e-07 5.045563e-06 9.796744e-14
10855 8.102411e-08 4.775314e-08 1.541053e-07 1.245658e-07 5.108366e-06 9.396846e-14
10856 8.214317e-08 4.718807e-08 1.539719e-07 1.225899e-07 5.179151e-06 9.178513e-14
10857 8.332074e-08 4.664885e-08 1.538492e-07 1.205442e-07 5.253578e-06 9.101853e-14
10858 8.448372e-08 4.617899e-08 1.537919e-07 1.185678e-07 5.327020e-06 9.080390e-14
10859 8.558600e-08 4.583579e-08 1.539890e-07 1.168771e-07 5.396571e-06 9.091987e-14
10860 8.656065e-08 4.558682e-08 1.542001e-07 1.154293e-07 5.458018e-06 9.117546e-14
10861 8.629361e-08 4.497309e-08 1.527750e-07 1.126836e-07 5.441124e-06 9.151718e-14
10862 8.576494e-08 4.433702e-08 1.516860e-07 1.096787e-07 5.407580e-06 1.036204e-13
10863 8.570899e-08 4.452036e-08 1.500071e-07 1.105698e-07 5.403475e-06 1.088989e-13
10864 8.365650e-08 4.682903e-08 1.396293e-07 1.297446e-07 5.269609e-06 1.339068e-13
10865 7.936282e-08 4.522094e-08 1.197229e-07 1.282764e-07 4.997060e-06 1.201029e-13
10866 7.690549e-08 4.392421e-08 1.064687e-07 1.231614e-07 4.841072e-06 1.140494e-13
10867 7.570078e-08 4.400239e-08 9.684849e-08 1.144865e-07 4.762702e-06 1.116119e-13
10868 7.429683e-08 4.492359e-08 9.187124e-08 1.039131e-07 4.680027e-06 1.347978e-13
10869 7.297318e-08 4.358289e-08 8.999914e-08 9.662653e-08 4.604189e-06 1.077658e-13
10870 7.167964e-08 4.304187e-08 9.059938e-08 9.164715e-08 4.525657e-06 9.995211e-14
10871 6.909609e-08 4.306646e-08 9.789897e-08 8.452358e-08 4.374268e-06 1.132452e-13
10872 6.578680e-08 4.309920e-08 1.086529e-07 8.672594e-08 4.172109e-06 1.037941e-13
10873 6.381402e-08 4.363367e-08 1.216952e-07 8.945995e-08 4.053230e-06 1.010822e-13
10874 6.266986e-08 4.483593e-08 1.349236e-07 9.275278e-08 3.986548e-06 1.013426e-13
10875 6.224434e-08 4.611533e-08 1.476449e-07 9.699260e-08 3.962924e-06 1.052207e-13
10876 6.238052e-08 4.702223e-08 1.549706e-07 9.921743e-08 3.972936e-06 1.069729e-13
10877 6.291220e-08 4.785934e-08 1.605773e-07 1.009381e-07 4.006535e-06 1.090802e-13
10878 6.368224e-08 4.859158e-08 1.642931e-07 1.019095e-07 4.054051e-06 1.114916e-13
10879 6.468231e-08 4.916434e-08 1.660581e-07 1.018938e-07 4.115108e-06 1.141347e-13
10880 6.588478e-08 4.954558e-08 1.659929e-07 1.007968e-07 4.188190e-06 1.168781e-13
10881 6.722776e-08 4.978620e-08 1.644427e-07 9.901848e-08 4.269671e-06 1.195929e-13
10882 6.862514e-08 4.994485e-08 1.617349e-07 9.688349e-08 4.354394e-06 1.221547e-13
10883 6.997507e-08 5.004770e-08 1.581643e-07 9.463825e-08 4.436193e-06 1.228647e-13
10884 7.127344e-08 5.007248e-08 1.540545e-07 9.240632e-08 4.514971e-06 1.148239e-13
10885 7.244093e-08 5.004773e-08 1.495568e-07 9.024476e-08 4.585750e-06 1.170643e-13
10886 7.344751e-08 4.995320e-08 1.449394e-07 8.829984e-08 4.646712e-06 1.096019e-13
10887 7.430747e-08 4.982636e-08 1.404845e-07 8.663860e-08 4.698661e-06 1.089224e-13
10888 7.864236e-08 5.214251e-08 1.093074e-07 1.025441e-07 4.952989e-06 1.438542e-13
10889 7.560173e-08 5.198229e-08 1.097853e-07 1.095096e-07 4.757191e-06 1.425474e-13
10890 7.577693e-08 4.922788e-08 1.088472e-07 1.168094e-07 4.771174e-06 1.302938e-13
10891 7.554891e-08 4.829406e-08 1.081188e-07 1.040978e-07 4.751133e-06 1.384835e-13
10892 7.584840e-08 4.577705e-08 1.090147e-07 1.076101e-07 4.773165e-06 1.392375e-13
10893 7.577434e-08 4.470162e-08 1.090292e-07 1.019659e-07 4.766255e-06 1.348104e-13
10894 7.573363e-08 4.318506e-08 1.096709e-07 1.020783e-07 4.765305e-06 1.413098e-13
10895 7.565117e-08 4.234002e-08 1.094218e-07 1.001339e-07 4.759954e-06 1.184901e-13
10896 7.564325e-08 4.160451e-08 1.095551e-07 9.926972e-08 4.759838e-06 1.214216e-13
10897 7.566756e-08 4.100909e-08 1.097535e-07 9.859263e-08 4.761688e-06 1.241012e-13
10898 7.573278e-08 4.055807e-08 1.102211e-07 9.828701e-08 4.766152e-06 1.265710e-13
10899 7.586283e-08 4.028726e-08 1.111177e-07 9.840259e-08 4.774732e-06 1.272710e-13
10900 7.609764e-08 4.025335e-08 1.125545e-07 9.901240e-08 4.789872e-06 1.249025e-13
10901 7.646924e-08 4.045574e-08 1.146958e-07 1.001854e-07 4.813672e-06 1.249803e-13
10902 7.700701e-08 4.083259e-08 1.168124e-07 1.017978e-07 4.847948e-06 1.239380e-13
10903 7.761107e-08 4.138035e-08 1.189201e-07 1.036765e-07 4.886358e-06 1.240750e-13
10904 7.822087e-08 4.213988e-08 1.214617e-07 1.057797e-07 4.925009e-06 1.238251e-13
10905 7.879351e-08 4.308430e-08 1.241259e-07 1.079552e-07 4.961046e-06 1.227522e-13
10906 7.928333e-08 4.415868e-08 1.268610e-07 1.100746e-07 4.991676e-06 1.213155e-13
10907 7.967516e-08 4.527357e-08 1.298322e-07 1.120877e-07 5.016217e-06 1.213595e-13
10908 7.999159e-08 4.703666e-08 1.320776e-07 1.137828e-07 5.035209e-06 1.215323e-13
10909 8.013343e-08 4.774152e-08 1.356624e-07 1.154169e-07 5.044794e-06 1.160068e-13
10910 8.056961e-08 4.929583e-08 1.419885e-07 1.187719e-07 5.073474e-06 1.306545e-13
10911 7.957312e-08 5.349746e-08 1.424580e-07 1.251706e-07 5.012930e-06 1.865062e-13
10912 7.741000e-08 5.313307e-08 1.357128e-07 1.218354e-07 4.876634e-06 1.210913e-13
10913 7.635302e-08 5.269762e-08 1.290413e-07 1.177625e-07 4.810523e-06 1.202890e-13
10914 7.658526e-08 5.296419e-08 1.274912e-07 1.175695e-07 4.825471e-06 1.138461e-13
10915 7.740129e-08 5.364000e-08 1.276323e-07 1.188842e-07 4.877297e-06 1.106498e-13
10916 7.789526e-08 5.428716e-08 1.272188e-07 1.201458e-07 4.908815e-06 1.090721e-13
10917 7.904434e-08 5.509089e-08 1.280172e-07 1.221912e-07 4.981725e-06 1.086625e-13
10918 8.054160e-08 5.592708e-08 1.290688e-07 1.243883e-07 5.076639e-06 1.087661e-13
10919 8.209784e-08 5.667885e-08 1.300440e-07 1.262653e-07 5.175305e-06 1.091435e-13
10920 8.365528e-08 5.713527e-08 1.305184e-07 1.276234e-07 5.274117e-06 1.101302e-13
10921 8.504491e-08 5.739911e-08 1.306309e-07 1.286170e-07 5.362411e-06 1.117093e-13
10922 8.599161e-08 5.744927e-08 1.301022e-07 1.290607e-07 5.422828e-06 1.136590e-13
10923 8.650656e-08 5.734641e-08 1.291023e-07 1.292116e-07 5.456063e-06 1.157774e-13
10924 8.348992e-08 5.583887e-08 1.211912e-07 1.251781e-07 5.267557e-06 1.288392e-13
10925 7.788143e-08 5.500433e-08 1.186547e-07 1.260783e-07 4.918001e-06 1.576694e-13
10926 7.790440e-08 5.512767e-08 1.199329e-07 1.285637e-07 4.920796e-06 1.174527e-13
10927 7.809311e-08 5.507140e-08 1.207717e-07 1.290933e-07 4.933440e-06 1.198633e-13
10928 7.834898e-08 5.492630e-08 1.216931e-07 1.289653e-07 4.950291e-06 1.221346e-13
10929 7.836505e-08 5.465789e-08 1.224314e-07 1.281323e-07 4.952016e-06 1.242546e-13
10930 7.849050e-08 5.430472e-08 1.244148e-07 1.267063e-07 4.960933e-06 1.324901e-13
10931 7.870715e-08 5.395336e-08 1.287419e-07 1.248063e-07 4.975719e-06 1.339020e-13
10932 7.917402e-08 5.345827e-08 1.344463e-07 1.221387e-07 5.006177e-06 1.383824e-13
10933 7.598566e-08 5.116942e-08 1.417036e-07 1.123182e-07 4.806256e-06 1.562161e-13
10934 7.108454e-08 4.455624e-08 1.174864e-07 8.935502e-08 4.496951e-06 1.214478e-13
10935 6.996366e-08 4.157173e-08 1.071968e-07 8.516765e-08 4.424202e-06 1.262487e-13
10936 6.939799e-08 3.894728e-08 1.002558e-07 7.955326e-08 4.386637e-06 1.443973e-13
10937 6.953840e-08 3.652050e-08 9.613841e-08 8.022764e-08 4.392688e-06 1.362201e-13
10938 6.868366e-08 3.490111e-08 9.786498e-08 7.191200e-08 4.337413e-06 1.471291e-13
10939 6.784774e-08 3.362517e-08 9.621025e-08 7.382897e-08 4.283777e-06 1.369296e-13
10940 6.598841e-08 3.367568e-08 1.010302e-07 7.572482e-08 4.164720e-06 9.694914e-14
10941 6.525578e-08 3.485074e-08 1.078840e-07 8.021962e-08 4.117342e-06 9.824698e-14
10942 6.501691e-08 3.601718e-08 1.156173e-07 8.412069e-08 4.101534e-06 9.671157e-14
10943 6.511940e-08 3.721706e-08 1.224851e-07 8.830799e-08 4.105198e-06 9.642690e-14
10944 6.561581e-08 3.873835e-08 1.302784e-07 9.227688e-08 4.135218e-06 9.357556e-14
10945 6.643345e-08 4.022441e-08 1.375615e-07 9.597649e-08 4.185817e-06 9.166648e-14
10946 6.748862e-08 4.137028e-08 1.441104e-07 9.919984e-08 4.252098e-06 8.807518e-14
10947 6.873507e-08 4.224920e-08 1.495685e-07 1.018856e-07 4.330753e-06 8.500507e-14
10948 7.017045e-08 4.289753e-08 1.536826e-07 1.037785e-07 4.421364e-06 8.350508e-14
10949 7.185180e-08 4.324102e-08 1.562606e-07 1.044009e-07 4.527460e-06 8.303275e-14
10950 7.372506e-08 4.339706e-08 1.576014e-07 1.044041e-07 4.645628e-06 8.317426e-14
10951 7.564824e-08 4.347312e-08 1.580094e-07 1.043644e-07 4.766918e-06 8.370486e-14
10952 7.752552e-08 4.350872e-08 1.577114e-07 1.043455e-07 4.885300e-06 8.441329e-14
10953 7.938593e-08 4.352996e-08 1.569282e-07 1.042581e-07 5.002606e-06 8.531733e-14
10954 8.112062e-08 4.345855e-08 1.557191e-07 1.039286e-07 5.111962e-06 8.646904e-14
10955 8.247675e-08 4.333219e-08 1.541546e-07 1.034693e-07 5.197421e-06 8.792968e-14
10956 8.356041e-08 4.317050e-08 1.523377e-07 1.029406e-07 5.265670e-06 8.974840e-14
10957 8.441000e-08 4.298127e-08 1.503363e-07 1.023828e-07 5.319125e-06 9.171207e-14
10958 8.509781e-08 4.279313e-08 1.480854e-07 1.019758e-07 5.362345e-06 9.355857e-14
10959 8.552194e-08 4.257182e-08 1.457268e-07 1.014925e-07 5.388902e-06 9.415903e-14
10960 8.579788e-08 4.239525e-08 1.434768e-07 1.012224e-07 5.406074e-06 9.581528e-14
10961 8.597461e-08 4.225050e-08 1.411718e-07 1.011869e-07 5.416968e-06 9.692596e-14
10962 8.610519e-08 4.218767e-08 1.391844e-07 1.014501e-07 5.424939e-06 9.933920e-14
10963 8.624331e-08 4.222256e-08 1.375946e-07 1.020441e-07 5.433385e-06 1.018129e-13
10964 8.545798e-08 4.203176e-08 1.345488e-07 1.023031e-07 5.383327e-06 1.039914e-13
10965 8.421581e-08 4.229466e-08 1.308873e-07 1.049664e-07 5.303875e-06 1.166728e-13
10966 8.402137e-08 4.277109e-08 1.310546e-07 1.071347e-07 5.291241e-06 1.035163e-13
10967 8.413419e-08 4.335157e-08 1.319855e-07 1.094780e-07 5.298147e-06 1.070659e-13
10968 8.447988e-08 4.400583e-08 1.334053e-07 1.119542e-07 5.319862e-06 1.099951e-13
10969 8.492391e-08 4.469382e-08 1.350333e-07 1.144985e-07 5.347895e-06 1.123259e-13
10970 8.492512e-08 4.512182e-08 1.349499e-07 1.164441e-07 5.348056e-06 1.118636e-13
10971 8.496646e-08 4.556999e-08 1.352021e-07 1.182883e-07 5.350855e-06 1.117730e-13
10972 8.508095e-08 4.607419e-08 1.355244e-07 1.189302e-07 5.357922e-06 1.112389e-13
10973 8.524261e-08 4.672678e-08 1.354731e-07 1.181501e-07 5.367546e-06 1.099580e-13
10974 8.400905e-08 4.675678e-08 1.311181e-07 1.146492e-07 5.289359e-06 1.101584e-13
10975 8.187937e-08 4.900363e-08 1.251307e-07 1.117570e-07 5.158644e-06 1.326982e-13
10976 7.532695e-08 4.922916e-08 1.228854e-07 1.266457e-07 4.761221e-06 1.271370e-13
10977 7.782379e-08 4.941125e-08 1.215941e-07 1.116469e-07 4.921851e-06 9.842425e-14
10978 7.862451e-08 4.935299e-08 1.208882e-07 1.098726e-07 4.975711e-06 9.299740e-14
