# Iterations  CD  CDp  CDf  CL  CLp  CL  Pitch 
6747 2.224513e-02 1.106526e-02 1.117987e-02 2.262155e-01 2.264624e-01 -2.469198e-04 1.028057e-02
6748 2.224513e-02 1.106526e-02 1.117987e-02 2.262155e-01 2.264624e-01 -2.469201e-04 1.028057e-02
6749 2.224513e-02 1.106526e-02 1.117987e-02 2.262155e-01 2.264624e-01 -2.469204e-04 1.028057e-02
6750 2.224513e-02 1.106526e-02 1.117987e-02 2.262155e-01 2.264624e-01 -2.469206e-04 1.028058e-02
6751 2.224513e-02 1.106526e-02 1.117987e-02 2.262155e-01 2.264624e-01 -2.469209e-04 1.028058e-02
6752 2.224513e-02 1.106526e-02 1.117988e-02 2.262155e-01 2.264624e-01 -2.469212e-04 1.028058e-02
6753 2.224513e-02 1.106526e-02 1.117988e-02 2.262155e-01 2.264624e-01 -2.469214e-04 1.028058e-02
6754 2.224513e-02 1.106525e-02 1.117988e-02 2.262155e-01 2.264624e-01 -2.469217e-04 1.028058e-02
6755 2.224513e-02 1.106525e-02 1.117988e-02 2.262155e-01 2.264624e-01 -2.469220e-04 1.028058e-02
6756 2.224513e-02 1.106525e-02 1.117988e-02 2.262155e-01 2.264624e-01 -2.469222e-04 1.028058e-02
6757 2.224513e-02 1.106525e-02 1.117988e-02 2.262155e-01 2.264624e-01 -2.469225e-04 1.028058e-02
6758 2.224513e-02 1.106525e-02 1.117988e-02 2.262154e-01 2.264624e-01 -2.469228e-04 1.028058e-02
6759 2.224513e-02 1.106525e-02 1.117988e-02 2.262154e-01 2.264624e-01 -2.469230e-04 1.028059e-02
6760 2.224513e-02 1.106525e-02 1.117988e-02 2.262154e-01 2.264624e-01 -2.469233e-04 1.028059e-02
6761 2.224513e-02 1.106525e-02 1.117988e-02 2.262154e-01 2.264624e-01 -2.469236e-04 1.028059e-02
6762 2.224513e-02 1.106525e-02 1.117988e-02 2.262154e-01 2.264624e-01 -2.469238e-04 1.028059e-02
6763 2.224513e-02 1.106525e-02 1.117988e-02 2.262154e-01 2.264624e-01 -2.469241e-04 1.028059e-02
6764 2.224513e-02 1.106525e-02 1.117989e-02 2.262154e-01 2.264624e-01 -2.469244e-04 1.028059e-02
6765 2.224513e-02 1.106525e-02 1.117989e-02 2.262154e-01 2.264623e-01 -2.469246e-04 1.028059e-02
6766 2.224513e-02 1.106525e-02 1.117989e-02 2.262154e-01 2.264623e-01 -2.469249e-04 1.028059e-02
6767 2.224513e-02 1.106525e-02 1.117989e-02 2.262154e-01 2.264623e-01 -2.469252e-04 1.028059e-02
6768 2.224514e-02 1.106525e-02 1.117989e-02 2.262154e-01 2.264623e-01 -2.469255e-04 1.028059e-02
6769 2.224514e-02 1.106525e-02 1.117989e-02 2.262154e-01 2.264623e-01 -2.469257e-04 1.028059e-02
6770 2.224514e-02 1.106525e-02 1.117989e-02 2.262154e-01 2.264623e-01 -2.469260e-04 1.028060e-02
6771 2.224514e-02 1.106524e-02 1.117989e-02 2.262154e-01 2.264623e-01 -2.469263e-04 1.028060e-02
6772 2.224514e-02 1.106524e-02 1.117989e-02 2.262154e-01 2.264623e-01 -2.469265e-04 1.028060e-02
6773 2.224514e-02 1.106524e-02 1.117989e-02 2.262154e-01 2.264623e-01 -2.469268e-04 1.028060e-02
6774 2.224514e-02 1.106524e-02 1.117989e-02 2.262154e-01 2.264623e-01 -2.469271e-04 1.028060e-02
6775 2.224514e-02 1.106524e-02 1.117989e-02 2.262154e-01 2.264623e-01 -2.469273e-04 1.028060e-02
6776 2.224514e-02 1.106524e-02 1.117990e-02 2.262154e-01 2.264623e-01 -2.469276e-04 1.028060e-02
6777 2.224514e-02 1.106524e-02 1.117990e-02 2.262154e-01 2.264623e-01 -2.469279e-04 1.028060e-02
6778 2.224514e-02 1.106524e-02 1.117990e-02 2.262154e-01 2.264623e-01 -2.469282e-04 1.028060e-02
6779 2.224514e-02 1.106524e-02 1.117990e-02 2.262154e-01 2.264623e-01 -2.469284e-04 1.028060e-02
6780 2.224514e-02 1.106524e-02 1.117990e-02 2.262154e-01 2.264623e-01 -2.469287e-04 1.028061e-02
6781 2.224514e-02 1.106524e-02 1.117990e-02 2.262154e-01 2.264623e-01 -2.469290e-04 1.028061e-02
6782 2.224514e-02 1.106524e-02 1.117990e-02 2.262154e-01 2.264623e-01 -2.469292e-04 1.028061e-02
6783 2.224514e-02 1.106524e-02 1.117990e-02 2.262154e-01 2.264623e-01 -2.469295e-04 1.028061e-02
6784 2.224514e-02 1.106524e-02 1.117990e-02 2.262154e-01 2.264623e-01 -2.469298e-04 1.028061e-02
6785 2.224514e-02 1.106524e-02 1.117990e-02 2.262154e-01 2.264623e-01 -2.469301e-04 1.028061e-02
6786 2.224514e-02 1.106524e-02 1.117990e-02 2.262154e-01 2.264623e-01 -2.469303e-04 1.028061e-02
6787 2.224514e-02 1.106524e-02 1.117990e-02 2.262154e-01 2.264623e-01 -2.469306e-04 1.028061e-02
6788 2.224514e-02 1.106524e-02 1.117991e-02 2.262153e-01 2.264623e-01 -2.469309e-04 1.028061e-02
6789 2.224514e-02 1.106524e-02 1.117991e-02 2.262153e-01 2.264623e-01 -2.469312e-04 1.028061e-02
6790 2.224514e-02 1.106524e-02 1.117991e-02 2.262153e-01 2.264623e-01 -2.469314e-04 1.028061e-02
6791 2.224514e-02 1.106524e-02 1.117991e-02 2.262153e-01 2.264623e-01 -2.469317e-04 1.028061e-02
6792 2.224514e-02 1.106524e-02 1.117991e-02 2.262153e-01 2.264623e-01 -2.469320e-04 1.028062e-02
6793 2.224514e-02 1.106523e-02 1.117991e-02 2.262153e-01 2.264623e-01 -2.469323e-04 1.028062e-02
6794 2.224514e-02 1.106523e-02 1.117991e-02 2.262153e-01 2.264623e-01 -2.469325e-04 1.028062e-02
6795 2.224514e-02 1.106523e-02 1.117991e-02 2.262153e-01 2.264623e-01 -2.469328e-04 1.028062e-02
6796 2.224515e-02 1.106523e-02 1.117991e-02 2.262153e-01 2.264623e-01 -2.469331e-04 1.028062e-02
6797 2.224515e-02 1.106523e-02 1.117991e-02 2.262153e-01 2.264623e-01 -2.469334e-04 1.028062e-02
6798 2.224515e-02 1.106523e-02 1.117991e-02 2.262153e-01 2.264623e-01 -2.469336e-04 1.028062e-02
6799 2.224515e-02 1.106523e-02 1.117991e-02 2.262153e-01 2.264622e-01 -2.469339e-04 1.028062e-02
6800 2.224515e-02 1.106523e-02 1.117991e-02 2.262153e-01 2.264622e-01 -2.469342e-04 1.028062e-02
6801 2.224515e-02 1.106523e-02 1.117992e-02 2.262153e-01 2.264622e-01 -2.469344e-04 1.028062e-02
6802 2.224515e-02 1.106523e-02 1.117992e-02 2.262153e-01 2.264622e-01 -2.469347e-04 1.028062e-02
6803 2.224515e-02 1.106523e-02 1.117992e-02 2.262153e-01 2.264622e-01 -2.469350e-04 1.028062e-02
6804 2.224515e-02 1.106523e-02 1.117992e-02 2.262153e-01 2.264622e-01 -2.469353e-04 1.028063e-02
6805 2.224515e-02 1.106523e-02 1.117992e-02 2.262153e-01 2.264622e-01 -2.469355e-04 1.028063e-02
6806 2.224515e-02 1.106523e-02 1.117992e-02 2.262153e-01 2.264622e-01 -2.469358e-04 1.028063e-02
6807 2.224515e-02 1.106523e-02 1.117992e-02 2.262153e-01 2.264622e-01 -2.469361e-04 1.028063e-02
6808 2.224515e-02 1.106523e-02 1.117992e-02 2.262153e-01 2.264622e-01 -2.469364e-04 1.028063e-02
6809 2.224515e-02 1.106523e-02 1.117992e-02 2.262153e-01 2.264622e-01 -2.469366e-04 1.028063e-02
6810 2.224515e-02 1.106523e-02 1.117992e-02 2.262153e-01 2.264622e-01 -2.469369e-04 1.028063e-02
6811 2.224515e-02 1.106523e-02 1.117992e-02 2.262153e-01 2.264622e-01 -2.469372e-04 1.028063e-02
6812 2.224516e-02 1.106523e-02 1.117993e-02 2.262153e-01 2.264622e-01 -2.469375e-04 1.028063e-02
6813 2.224516e-02 1.106523e-02 1.117993e-02 2.262153e-01 2.264622e-01 -2.469378e-04 1.028063e-02
6814 2.224516e-02 1.106523e-02 1.117993e-02 2.262153e-01 2.264622e-01 -2.469380e-04 1.028063e-02
6815 2.224516e-02 1.106523e-02 1.117993e-02 2.262153e-01 2.264622e-01 -2.469383e-04 1.028064e-02
6816 2.224516e-02 1.106523e-02 1.117993e-02 2.262153e-01 2.264622e-01 -2.469386e-04 1.028064e-02
6817 2.224516e-02 1.106523e-02 1.117993e-02 2.262153e-01 2.264622e-01 -2.469389e-04 1.028064e-02
6818 2.224516e-02 1.106523e-02 1.117993e-02 2.262153e-01 2.264622e-01 -2.469392e-04 1.028064e-02
6819 2.224516e-02 1.106523e-02 1.117993e-02 2.262153e-01 2.264622e-01 -2.469394e-04 1.028064e-02
6820 2.224516e-02 1.106523e-02 1.117993e-02 2.262153e-01 2.264622e-01 -2.469397e-04 1.028064e-02
6821 2.224516e-02 1.106523e-02 1.117993e-02 2.262153e-01 2.264622e-01 -2.469400e-04 1.028064e-02
6822 2.224516e-02 1.106523e-02 1.117993e-02 2.262153e-01 2.264622e-01 -2.469403e-04 1.028064e-02
6823 2.224516e-02 1.106523e-02 1.117993e-02 2.262153e-01 2.264622e-01 -2.469406e-04 1.028064e-02
6824 2.224516e-02 1.106523e-02 1.117994e-02 2.262153e-01 2.264622e-01 -2.469408e-04 1.028064e-02
6825 2.224516e-02 1.106523e-02 1.117994e-02 2.262152e-01 2.264622e-01 -2.469411e-04 1.028065e-02
6826 2.224517e-02 1.106523e-02 1.117994e-02 2.262152e-01 2.264622e-01 -2.469414e-04 1.028065e-02
6827 2.224517e-02 1.106523e-02 1.117994e-02 2.262152e-01 2.264622e-01 -2.469417e-04 1.028065e-02
6828 2.224517e-02 1.106523e-02 1.117994e-02 2.262152e-01 2.264622e-01 -2.469420e-04 1.028065e-02
6829 2.224517e-02 1.106523e-02 1.117994e-02 2.262152e-01 2.264622e-01 -2.469423e-04 1.028065e-02
6830 2.224517e-02 1.106523e-02 1.117994e-02 2.262152e-01 2.264622e-01 -2.469426e-04 1.028065e-02
6831 2.224517e-02 1.106523e-02 1.117994e-02 2.262152e-01 2.264622e-01 -2.469428e-04 1.028065e-02
6832 2.224517e-02 1.106523e-02 1.117994e-02 2.262152e-01 2.264622e-01 -2.469431e-04 1.028065e-02
6833 2.224517e-02 1.106523e-02 1.117994e-02 2.262152e-01 2.264622e-01 -2.469434e-04 1.028066e-02
6834 2.224517e-02 1.106523e-02 1.117994e-02 2.262152e-01 2.264622e-01 -2.469437e-04 1.028066e-02
6835 2.224517e-02 1.106523e-02 1.117995e-02 2.262152e-01 2.264622e-01 -2.469440e-04 1.028066e-02
6836 2.224517e-02 1.106523e-02 1.117995e-02 2.262152e-01 2.264622e-01 -2.469443e-04 1.028066e-02
6837 2.224517e-02 1.106523e-02 1.117995e-02 2.262152e-01 2.264622e-01 -2.469446e-04 1.028066e-02
6838 2.224518e-02 1.106523e-02 1.117995e-02 2.262152e-01 2.264622e-01 -2.469449e-04 1.028066e-02
6839 2.224518e-02 1.106523e-02 1.117995e-02 2.262152e-01 2.264622e-01 -2.469451e-04 1.028066e-02
6840 2.224518e-02 1.106523e-02 1.117995e-02 2.262152e-01 2.264622e-01 -2.469454e-04 1.028066e-02
6841 2.224518e-02 1.106523e-02 1.117995e-02 2.262152e-01 2.264622e-01 -2.469457e-04 1.028067e-02
6842 2.224518e-02 1.106523e-02 1.117995e-02 2.262152e-01 2.264622e-01 -2.469460e-04 1.028067e-02
6843 2.224518e-02 1.106523e-02 1.117995e-02 2.262152e-01 2.264622e-01 -2.469463e-04 1.028067e-02
6844 2.224518e-02 1.106523e-02 1.117995e-02 2.262152e-01 2.264621e-01 -2.469466e-04 1.028067e-02
6845 2.224518e-02 1.106523e-02 1.117995e-02 2.262152e-01 2.264621e-01 -2.469469e-04 1.028067e-02
6846 2.224518e-02 1.106523e-02 1.117996e-02 2.262152e-01 2.264621e-01 -2.469472e-04 1.028067e-02
6847 2.224518e-02 1.106523e-02 1.117996e-02 2.262152e-01 2.264621e-01 -2.469475e-04 1.028067e-02
6848 2.224518e-02 1.106523e-02 1.117996e-02 2.262152e-01 2.264621e-01 -2.469478e-04 1.028067e-02
6849 2.224519e-02 1.106523e-02 1.117996e-02 2.262152e-01 2.264621e-01 -2.469480e-04 1.028068e-02
6850 2.224519e-02 1.106523e-02 1.117996e-02 2.262152e-01 2.264621e-01 -2.469483e-04 1.028068e-02
6851 2.224519e-02 1.106523e-02 1.117996e-02 2.262152e-01 2.264621e-01 -2.469486e-04 1.028068e-02
6852 2.224519e-02 1.106523e-02 1.117996e-02 2.262152e-01 2.264621e-01 -2.469489e-04 1.028068e-02
6853 2.224519e-02 1.106523e-02 1.117996e-02 2.262152e-01 2.264621e-01 -2.469492e-04 1.028068e-02
6854 2.224519e-02 1.106523e-02 1.117996e-02 2.262152e-01 2.264621e-01 -2.469495e-04 1.028068e-02
6855 2.224519e-02 1.106523e-02 1.117996e-02 2.262152e-01 2.264621e-01 -2.469498e-04 1.028068e-02
6856 2.224519e-02 1.106523e-02 1.117997e-02 2.262152e-01 2.264621e-01 -2.469501e-04 1.028069e-02
6857 2.224519e-02 1.106523e-02 1.117997e-02 2.262152e-01 2.264621e-01 -2.469503e-04 1.028069e-02
6858 2.224519e-02 1.106523e-02 1.117997e-02 2.262152e-01 2.264621e-01 -2.469506e-04 1.028069e-02
6859 2.224519e-02 1.106523e-02 1.117997e-02 2.262152e-01 2.264621e-01 -2.469509e-04 1.028069e-02
6860 2.224520e-02 1.106523e-02 1.117997e-02 2.262152e-01 2.264621e-01 -2.469512e-04 1.028069e-02
6861 2.224520e-02 1.106523e-02 1.117997e-02 2.262152e-01 2.264621e-01 -2.469515e-04 1.028069e-02
6862 2.224520e-02 1.106523e-02 1.117997e-02 2.262152e-01 2.264621e-01 -2.469518e-04 1.028069e-02
6863 2.224520e-02 1.106523e-02 1.117997e-02 2.262152e-01 2.264621e-01 -2.469521e-04 1.028069e-02
6864 2.224520e-02 1.106523e-02 1.117997e-02 2.262152e-01 2.264621e-01 -2.469523e-04 1.028070e-02
6865 2.224520e-02 1.106523e-02 1.117997e-02 2.262152e-01 2.264621e-01 -2.469526e-04 1.028070e-02
6866 2.224520e-02 1.106523e-02 1.117997e-02 2.262152e-01 2.264621e-01 -2.469529e-04 1.028070e-02
6867 2.224520e-02 1.106523e-02 1.117998e-02 2.262152e-01 2.264621e-01 -2.469532e-04 1.028070e-02
6868 2.224520e-02 1.106523e-02 1.117998e-02 2.262151e-01 2.264621e-01 -2.469535e-04 1.028070e-02
6869 2.224520e-02 1.106523e-02 1.117998e-02 2.262151e-01 2.264621e-01 -2.469538e-04 1.028070e-02
6870 2.224520e-02 1.106523e-02 1.117998e-02 2.262151e-01 2.264621e-01 -2.469540e-04 1.028070e-02
6871 2.224521e-02 1.106523e-02 1.117998e-02 2.262151e-01 2.264621e-01 -2.469543e-04 1.028070e-02
6872 2.224521e-02 1.106523e-02 1.117998e-02 2.262151e-01 2.264621e-01 -2.469546e-04 1.028071e-02
6873 2.224521e-02 1.106523e-02 1.117998e-02 2.262151e-01 2.264621e-01 -2.469549e-04 1.028071e-02
6874 2.224521e-02 1.106523e-02 1.117998e-02 2.262151e-01 2.264621e-01 -2.469552e-04 1.028071e-02
6875 2.224521e-02 1.106523e-02 1.117998e-02 2.262151e-01 2.264621e-01 -2.469555e-04 1.028071e-02
6876 2.224521e-02 1.106522e-02 1.117998e-02 2.262151e-01 2.264621e-01 -2.469557e-04 1.028071e-02
6877 2.224521e-02 1.106522e-02 1.117999e-02 2.262151e-01 2.264621e-01 -2.469560e-04 1.028071e-02
6878 2.224521e-02 1.106522e-02 1.117999e-02 2.262151e-01 2.264621e-01 -2.469563e-04 1.028071e-02
6879 2.224521e-02 1.106522e-02 1.117999e-02 2.262151e-01 2.264621e-01 -2.469566e-04 1.028071e-02
6880 2.224521e-02 1.106522e-02 1.117999e-02 2.262151e-01 2.264621e-01 -2.469568e-04 1.028072e-02
6881 2.224521e-02 1.106522e-02 1.117999e-02 2.262151e-01 2.264621e-01 -2.469571e-04 1.028072e-02
6882 2.224521e-02 1.106522e-02 1.117999e-02 2.262151e-01 2.264621e-01 -2.469574e-04 1.028072e-02
6883 2.224522e-02 1.106522e-02 1.117999e-02 2.262151e-01 2.264621e-01 -2.469577e-04 1.028072e-02
6884 2.224522e-02 1.106522e-02 1.117999e-02 2.262151e-01 2.264621e-01 -2.469580e-04 1.028072e-02
6885 2.224522e-02 1.106522e-02 1.117999e-02 2.262151e-01 2.264621e-01 -2.469582e-04 1.028072e-02
6886 2.224522e-02 1.106522e-02 1.117999e-02 2.262151e-01 2.264621e-01 -2.469585e-04 1.028072e-02
6887 2.224522e-02 1.106522e-02 1.117999e-02 2.262151e-01 2.264621e-01 -2.469588e-04 1.028072e-02
6888 2.224522e-02 1.106522e-02 1.118000e-02 2.262151e-01 2.264621e-01 -2.469591e-04 1.028073e-02
6889 2.224522e-02 1.106522e-02 1.118000e-02 2.262151e-01 2.264621e-01 -2.469593e-04 1.028073e-02
6890 2.224522e-02 1.106522e-02 1.118000e-02 2.262151e-01 2.264620e-01 -2.469596e-04 1.028073e-02
6891 2.224522e-02 1.106522e-02 1.118000e-02 2.262151e-01 2.264620e-01 -2.469599e-04 1.028073e-02
6892 2.224522e-02 1.106522e-02 1.118000e-02 2.262151e-01 2.264620e-01 -2.469602e-04 1.028073e-02
6893 2.224522e-02 1.106522e-02 1.118000e-02 2.262151e-01 2.264620e-01 -2.469604e-04 1.028073e-02
6894 2.224522e-02 1.106522e-02 1.118000e-02 2.262151e-01 2.264620e-01 -2.469607e-04 1.028073e-02
6895 2.224523e-02 1.106522e-02 1.118000e-02 2.262151e-01 2.264620e-01 -2.469610e-04 1.028073e-02
6896 2.224523e-02 1.106522e-02 1.118000e-02 2.262151e-01 2.264620e-01 -2.469613e-04 1.028073e-02
6897 2.224523e-02 1.106522e-02 1.118000e-02 2.262151e-01 2.264620e-01 -2.469616e-04 1.028074e-02
6898 2.224523e-02 1.106522e-02 1.118001e-02 2.262151e-01 2.264620e-01 -2.469618e-04 1.028074e-02
6899 2.224523e-02 1.106522e-02 1.118001e-02 2.262151e-01 2.264620e-01 -2.469621e-04 1.028074e-02
6900 2.224523e-02 1.106522e-02 1.118001e-02 2.262151e-01 2.264620e-01 -2.469624e-04 1.028074e-02
6901 2.224523e-02 1.106522e-02 1.118001e-02 2.262151e-01 2.264620e-01 -2.469626e-04 1.028074e-02
6902 2.224523e-02 1.106522e-02 1.118001e-02 2.262151e-01 2.264620e-01 -2.469629e-04 1.028074e-02
6903 2.224523e-02 1.106522e-02 1.118001e-02 2.262151e-01 2.264620e-01 -2.469632e-04 1.028074e-02
6904 2.224523e-02 1.106522e-02 1.118001e-02 2.262151e-01 2.264620e-01 -2.469634e-04 1.028074e-02
6905 2.224523e-02 1.106522e-02 1.118001e-02 2.262151e-01 2.264620e-01 -2.469637e-04 1.028074e-02
6906 2.224523e-02 1.106522e-02 1.118001e-02 2.262150e-01 2.264620e-01 -2.469640e-04 1.028075e-02
6907 2.224523e-02 1.106522e-02 1.118001e-02 2.262150e-01 2.264620e-01 -2.469643e-04 1.028075e-02
6908 2.224524e-02 1.106522e-02 1.118001e-02 2.262150e-01 2.264620e-01 -2.469645e-04 1.028075e-02
6909 2.224524e-02 1.106522e-02 1.118002e-02 2.262150e-01 2.264620e-01 -2.469648e-04 1.028075e-02
6910 2.224524e-02 1.106522e-02 1.118002e-02 2.262150e-01 2.264620e-01 -2.469651e-04 1.028075e-02
6911 2.224524e-02 1.106522e-02 1.118002e-02 2.262150e-01 2.264620e-01 -2.469654e-04 1.028075e-02
6912 2.224524e-02 1.106522e-02 1.118002e-02 2.262150e-01 2.264620e-01 -2.469656e-04 1.028075e-02
6913 2.224524e-02 1.106522e-02 1.118002e-02 2.262150e-01 2.264620e-01 -2.469659e-04 1.028075e-02
6914 2.224524e-02 1.106522e-02 1.118002e-02 2.262150e-01 2.264620e-01 -2.469662e-04 1.028075e-02
6915 2.224524e-02 1.106522e-02 1.118002e-02 2.262150e-01 2.264620e-01 -2.469665e-04 1.028076e-02
6916 2.224524e-02 1.106522e-02 1.118002e-02 2.262150e-01 2.264620e-01 -2.469667e-04 1.028076e-02
6917 2.224524e-02 1.106522e-02 1.118002e-02 2.262150e-01 2.264620e-01 -2.469670e-04 1.028076e-02
6918 2.224524e-02 1.106522e-02 1.118002e-02 2.262150e-01 2.264620e-01 -2.469673e-04 1.028076e-02
6919 2.224524e-02 1.106522e-02 1.118002e-02 2.262150e-01 2.264620e-01 -2.469675e-04 1.028076e-02
6920 2.224524e-02 1.106522e-02 1.118003e-02 2.262150e-01 2.264620e-01 -2.469678e-04 1.028076e-02
6921 2.224525e-02 1.106522e-02 1.118003e-02 2.262150e-01 2.264620e-01 -2.469681e-04 1.028076e-02
6922 2.224525e-02 1.106522e-02 1.118003e-02 2.262150e-01 2.264620e-01 -2.469684e-04 1.028076e-02
6923 2.224525e-02 1.106522e-02 1.118003e-02 2.262150e-01 2.264620e-01 -2.469686e-04 1.028076e-02
6924 2.224525e-02 1.106522e-02 1.118003e-02 2.262150e-01 2.264620e-01 -2.469689e-04 1.028076e-02
6925 2.224525e-02 1.106522e-02 1.118003e-02 2.262150e-01 2.264620e-01 -2.469692e-04 1.028077e-02
6926 2.224525e-02 1.106522e-02 1.118003e-02 2.262150e-01 2.264620e-01 -2.469695e-04 1.028077e-02
6927 2.224525e-02 1.106522e-02 1.118003e-02 2.262150e-01 2.264620e-01 -2.469697e-04 1.028077e-02
6928 2.224525e-02 1.106522e-02 1.118003e-02 2.262150e-01 2.264620e-01 -2.469700e-04 1.028077e-02
6929 2.224525e-02 1.106522e-02 1.118003e-02 2.262150e-01 2.264620e-01 -2.469703e-04 1.028077e-02
6930 2.224525e-02 1.106522e-02 1.118003e-02 2.262150e-01 2.264620e-01 -2.469706e-04 1.028077e-02
6931 2.224525e-02 1.106522e-02 1.118004e-02 2.262150e-01 2.264619e-01 -2.469708e-04 1.028077e-02
6932 2.224525e-02 1.106522e-02 1.118004e-02 2.262150e-01 2.264619e-01 -2.469711e-04 1.028077e-02
6933 2.224525e-02 1.106522e-02 1.118004e-02 2.262150e-01 2.264619e-01 -2.469714e-04 1.028077e-02
6934 2.224525e-02 1.106522e-02 1.118004e-02 2.262150e-01 2.264619e-01 -2.469716e-04 1.028077e-02
6935 2.224525e-02 1.106521e-02 1.118004e-02 2.262150e-01 2.264619e-01 -2.469719e-04 1.028077e-02
6936 2.224525e-02 1.106521e-02 1.118004e-02 2.262150e-01 2.264619e-01 -2.469722e-04 1.028078e-02
6937 2.224526e-02 1.106521e-02 1.118004e-02 2.262150e-01 2.264619e-01 -2.469724e-04 1.028078e-02
6938 2.224526e-02 1.106521e-02 1.118004e-02 2.262150e-01 2.264619e-01 -2.469727e-04 1.028078e-02
6939 2.224526e-02 1.106521e-02 1.118004e-02 2.262150e-01 2.264619e-01 -2.469730e-04 1.028078e-02
6940 2.224526e-02 1.106521e-02 1.118004e-02 2.262149e-01 2.264619e-01 -2.469732e-04 1.028078e-02
6941 2.224526e-02 1.106521e-02 1.118004e-02 2.262149e-01 2.264619e-01 -2.469735e-04 1.028078e-02
6942 2.224526e-02 1.106521e-02 1.118005e-02 2.262149e-01 2.264619e-01 -2.469738e-04 1.028078e-02
6943 2.224526e-02 1.106521e-02 1.118005e-02 2.262149e-01 2.264619e-01 -2.469741e-04 1.028078e-02
6944 2.224526e-02 1.106521e-02 1.118005e-02 2.262149e-01 2.264619e-01 -2.469743e-04 1.028078e-02
6945 2.224526e-02 1.106521e-02 1.118005e-02 2.262149e-01 2.264619e-01 -2.469746e-04 1.028078e-02
6946 2.224526e-02 1.106521e-02 1.118005e-02 2.262149e-01 2.264619e-01 -2.469749e-04 1.028078e-02
6947 2.224526e-02 1.106521e-02 1.118005e-02 2.262149e-01 2.264619e-01 -2.469751e-04 1.028079e-02
6948 2.224526e-02 1.106521e-02 1.118005e-02 2.262149e-01 2.264619e-01 -2.469754e-04 1.028079e-02
6949 2.224526e-02 1.106521e-02 1.118005e-02 2.262149e-01 2.264619e-01 -2.469757e-04 1.028079e-02
6950 2.224526e-02 1.106521e-02 1.118005e-02 2.262149e-01 2.264619e-01 -2.469759e-04 1.028079e-02
6951 2.224526e-02 1.106521e-02 1.118005e-02 2.262149e-01 2.264619e-01 -2.469762e-04 1.028079e-02
6952 2.224526e-02 1.106521e-02 1.118005e-02 2.262149e-01 2.264619e-01 -2.469765e-04 1.028079e-02
6953 2.224526e-02 1.106521e-02 1.118006e-02 2.262149e-01 2.264619e-01 -2.469767e-04 1.028079e-02
6954 2.224526e-02 1.106521e-02 1.118006e-02 2.262149e-01 2.264619e-01 -2.469770e-04 1.028079e-02
6955 2.224526e-02 1.106521e-02 1.118006e-02 2.262149e-01 2.264619e-01 -2.469773e-04 1.028079e-02
6956 2.224526e-02 1.106521e-02 1.118006e-02 2.262149e-01 2.264619e-01 -2.469775e-04 1.028079e-02
6957 2.224526e-02 1.106521e-02 1.118006e-02 2.262149e-01 2.264619e-01 -2.469778e-04 1.028079e-02
6958 2.224526e-02 1.106520e-02 1.118006e-02 2.262149e-01 2.264619e-01 -2.469781e-04 1.028079e-02
6959 2.224527e-02 1.106520e-02 1.118006e-02 2.262149e-01 2.264619e-01 -2.469783e-04 1.028080e-02
6960 2.224527e-02 1.106520e-02 1.118006e-02 2.262149e-01 2.264619e-01 -2.469786e-04 1.028080e-02
6961 2.224527e-02 1.106520e-02 1.118006e-02 2.262149e-01 2.264619e-01 -2.469789e-04 1.028080e-02
6962 2.224527e-02 1.106520e-02 1.118006e-02 2.262149e-01 2.264619e-01 -2.469791e-04 1.028080e-02
6963 2.224527e-02 1.106520e-02 1.118006e-02 2.262149e-01 2.264619e-01 -2.469794e-04 1.028080e-02
6964 2.224527e-02 1.106520e-02 1.118006e-02 2.262149e-01 2.264619e-01 -2.469797e-04 1.028080e-02
6965 2.224527e-02 1.106520e-02 1.118007e-02 2.262149e-01 2.264619e-01 -2.469799e-04 1.028080e-02
6966 2.224527e-02 1.106520e-02 1.118007e-02 2.262149e-01 2.264619e-01 -2.469802e-04 1.028080e-02
6967 2.224527e-02 1.106520e-02 1.118007e-02 2.262149e-01 2.264619e-01 -2.469805e-04 1.028080e-02
6968 2.224527e-02 1.106520e-02 1.118007e-02 2.262149e-01 2.264619e-01 -2.469807e-04 1.028080e-02
6969 2.224527e-02 1.106520e-02 1.118007e-02 2.262149e-01 2.264619e-01 -2.469810e-04 1.028080e-02
6970 2.224527e-02 1.106520e-02 1.118007e-02 2.262149e-01 2.264618e-01 -2.469812e-04 1.028080e-02
6971 2.224527e-02 1.106520e-02 1.118007e-02 2.262149e-01 2.264618e-01 -2.469815e-04 1.028081e-02
6972 2.224527e-02 1.106520e-02 1.118007e-02 2.262149e-01 2.264618e-01 -2.469818e-04 1.028081e-02
6973 2.224527e-02 1.106520e-02 1.118007e-02 2.262149e-01 2.264618e-01 -2.469820e-04 1.028081e-02
6974 2.224527e-02 1.106520e-02 1.118007e-02 2.262149e-01 2.264618e-01 -2.469823e-04 1.028081e-02
6975 2.224527e-02 1.106520e-02 1.118007e-02 2.262149e-01 2.264618e-01 -2.469826e-04 1.028081e-02
6976 2.224527e-02 1.106520e-02 1.118007e-02 2.262149e-01 2.264618e-01 -2.469828e-04 1.028081e-02
6977 2.224528e-02 1.106520e-02 1.118008e-02 2.262149e-01 2.264618e-01 -2.469831e-04 1.028081e-02
6978 2.224528e-02 1.106520e-02 1.118008e-02 2.262149e-01 2.264618e-01 -2.469833e-04 1.028081e-02
