# Iterations  LogResRho  LogResRhoU  LogResRhoV  LogResRhoW  LogResRhoE  LogResTrb
10341 3.974960e-16 8.689319e-16 1.362897e-15 1.438017e-15 8.139189e-15 1.006550e-16
10342 3.972657e-16 8.678262e-16 1.359428e-15 1.435485e-15 8.147756e-15 1.007556e-16
10343 3.968497e-16 8.668118e-16 1.359624e-15 1.433563e-15 8.145014e-15 1.006565e-16
10344 3.966417e-16 8.656753e-16 1.356146e-15 1.431165e-15 8.154858e-15 1.007506e-16
10345 3.962652e-16 8.646829e-16 1.356022e-15 1.429160e-15 8.153533e-15 1.006579e-16
10346 3.960858e-16 8.636770e-16 1.352732e-15 1.426930e-15 8.163797e-15 1.007454e-16
10347 3.957623e-16 8.627735e-16 1.352684e-15 1.425180e-15 8.164111e-15 1.006594e-16
10348 3.956128e-16 8.619133e-16 1.349665e-15 1.422879e-15 8.174913e-15 1.007399e-16
10349 3.953608e-16 8.612580e-16 1.349576e-15 1.421156e-15 8.175504e-15 1.006610e-16
10350 3.952868e-16 8.606010e-16 1.347058e-15 1.419193e-15 8.186242e-15 1.007343e-16
10351 3.950723e-16 8.601541e-16 1.347171e-15 1.417736e-15 8.186062e-15 1.006626e-16
10352 3.950414e-16 8.597325e-16 1.344890e-15 1.416103e-15 8.195321e-15 1.007286e-16
10353 3.949170e-16 8.594302e-16 1.345166e-15 1.415038e-15 8.197471e-15 1.006642e-16
10354 3.949362e-16 8.591962e-16 1.343202e-15 1.413809e-15 8.208141e-15 1.007229e-16
10355 3.948526e-16 8.590722e-16 1.343597e-15 1.413136e-15 8.210252e-15 1.006658e-16
10356 3.949025e-16 8.589792e-16 1.342197e-15 1.412385e-15 8.219665e-15 1.007171e-16
10357 3.948841e-16 8.590050e-16 1.342652e-15 1.412152e-15 8.223724e-15 1.006669e-16
10358 3.950041e-16 8.590718e-16 1.341493e-15 1.411745e-15 8.232969e-15 1.007116e-16
10359 3.950404e-16 8.592214e-16 1.342113e-15 1.411731e-15 8.237506e-15 1.006683e-16
10360 3.951847e-16 8.594551e-16 1.341382e-15 1.411665e-15 8.248364e-15 1.007062e-16
10361 3.952971e-16 8.597241e-16 1.342300e-15 1.411978e-15 8.255399e-15 1.006655e-16
10362 3.955045e-16 8.600522e-16 1.341861e-15 1.412151e-15 8.266587e-15 1.007031e-16
10363 3.956531e-16 8.604775e-16 1.342965e-15 1.412552e-15 8.275015e-15 1.006672e-16
10364 3.959284e-16 8.609933e-16 1.342998e-15 1.413074e-15 8.289481e-15 1.006978e-16
10365 3.961856e-16 8.616436e-16 1.344194e-15 1.413882e-15 8.303098e-15 1.006656e-16
10366 3.965415e-16 8.622894e-16 1.344539e-15 1.414675e-15 8.320560e-15 1.006926e-16
10367 3.968532e-16 8.630504e-16 1.346049e-15 1.415843e-15 8.335823e-15 1.006657e-16
10368 3.972540e-16 8.638862e-16 1.346807e-15 1.416929e-15 8.354158e-15 1.006878e-16
10369 3.976203e-16 8.648436e-16 1.348445e-15 1.418282e-15 8.370237e-15 1.006655e-16
10370 3.980704e-16 8.658328e-16 1.349492e-15 1.419556e-15 8.390927e-15 1.006835e-16
10371 3.985090e-16 8.668922e-16 1.351218e-15 1.421028e-15 8.410196e-15 1.006628e-16
10372 3.990140e-16 8.680397e-16 1.352300e-15 1.422468e-15 8.432163e-15 1.006801e-16
10373 3.995079e-16 8.691994e-16 1.354124e-15 1.424000e-15 8.451905e-15 1.006617e-16
10374 4.000640e-16 8.704420e-16 1.355543e-15 1.425531e-15 8.473997e-15 1.006761e-16
10375 4.006041e-16 8.717244e-16 1.357492e-15 1.427214e-15 8.495064e-15 1.006608e-16
10376 4.011949e-16 8.730740e-16 1.359134e-15 1.428949e-15 8.518609e-15 1.006720e-16
10377 4.017745e-16 8.744684e-16 1.361104e-15 1.430797e-15 8.540812e-15 1.006590e-16
10378 4.023862e-16 8.758936e-16 1.362703e-15 1.432650e-15 8.563826e-15 1.006686e-16
10379 4.029949e-16 8.774515e-16 1.364758e-15 1.434766e-15 8.585536e-15 1.006577e-16
10380 4.036353e-16 8.790112e-16 1.366423e-15 1.436738e-15 8.608254e-15 1.006650e-16
10381 4.042423e-16 8.805372e-16 1.368322e-15 1.438876e-15 8.629269e-15 1.006563e-16
10382 4.048832e-16 8.821425e-16 1.370071e-15 1.440961e-15 8.651222e-15 1.006617e-16
10383 4.055258e-16 8.837553e-16 1.371975e-15 1.443144e-15 8.672103e-15 1.006547e-16
10384 4.061935e-16 8.854465e-16 1.373624e-15 1.445253e-15 8.694584e-15 1.006586e-16
10385 4.068511e-16 8.871425e-16 1.375469e-15 1.447381e-15 8.715336e-15 1.006530e-16
10386 4.075258e-16 8.888793e-16 1.377088e-15 1.449250e-15 8.735706e-15 1.006558e-16
10387 4.082033e-16 8.906083e-16 1.378854e-15 1.451272e-15 8.755181e-15 1.006512e-16
10388 4.088907e-16 8.923601e-16 1.380331e-15 1.453247e-15 8.774564e-15 1.006533e-16
10389 4.095797e-16 8.940969e-16 1.382042e-15 1.455277e-15 8.792823e-15 1.006493e-16
10390 4.102907e-16 8.958993e-16 1.383457e-15 1.457279e-15 8.810788e-15 1.006510e-16
10391 4.109925e-16 8.977163e-16 1.385004e-15 1.459371e-15 8.827211e-15 1.006474e-16
10392 4.117282e-16 8.994859e-16 1.386435e-15 1.461263e-15 8.842308e-15 1.006489e-16
10393 4.124687e-16 9.012490e-16 1.387897e-15 1.463334e-15 8.856528e-15 1.006458e-16
10394 4.132008e-16 9.030670e-16 1.389379e-15 1.465441e-15 8.870404e-15 1.006470e-16
10395 4.139491e-16 9.048967e-16 1.390914e-15 1.467496e-15 8.882856e-15 1.006443e-16
10396 4.147089e-16 9.067505e-16 1.392490e-15 1.469438e-15 8.895542e-15 1.006459e-16
10397 4.154731e-16 9.086488e-16 1.394051e-15 1.471530e-15 8.908514e-15 1.006427e-16
10398 4.162470e-16 9.105769e-16 1.395673e-15 1.473743e-15 8.918827e-15 1.006440e-16
10399 4.170173e-16 9.124849e-16 1.397370e-15 1.476067e-15 8.928860e-15 1.006418e-16
10400 4.177999e-16 9.144356e-16 1.399034e-15 1.478187e-15 8.939644e-15 1.006420e-16
10401 4.185937e-16 9.164066e-16 1.400812e-15 1.480341e-15 8.951597e-15 1.006409e-16
10402 4.194123e-16 9.184139e-16 1.402601e-15 1.482635e-15 8.964659e-15 1.006402e-16
10403 4.202235e-16 9.204777e-16 1.404381e-15 1.485044e-15 8.977250e-15 1.006395e-16
10404 4.210223e-16 9.225801e-16 1.406054e-15 1.487547e-15 8.988353e-15 1.006381e-16
10405 4.218235e-16 9.247257e-16 1.407630e-15 1.490031e-15 8.998675e-15 1.006379e-16
10406 4.226064e-16 9.268654e-16 1.409340e-15 1.492355e-15 9.009165e-15 1.006367e-16
10407 4.233841e-16 9.290064e-16 1.410844e-15 1.494704e-15 9.018482e-15 1.006360e-16
10408 4.241517e-16 9.311544e-16 1.412429e-15 1.497049e-15 9.027083e-15 1.006343e-16
10409 4.249074e-16 9.333167e-16 1.413821e-15 1.499341e-15 9.036068e-15 1.006332e-16
10410 4.256701e-16 9.354558e-16 1.415265e-15 1.501725e-15 9.047458e-15 1.006325e-16
10411 4.264409e-16 9.376399e-16 1.416605e-15 1.504323e-15 9.060745e-15 1.006337e-16
10412 4.272479e-16 9.398811e-16 1.418094e-15 1.507091e-15 9.075457e-15 1.006335e-16
10413 4.280690e-16 9.422173e-16 1.419700e-15 1.509905e-15 9.092350e-15 1.006335e-16
10414 4.288813e-16 9.446192e-16 1.421285e-15 1.512747e-15 9.108706e-15 1.006335e-16
10415 4.296790e-16 9.470609e-16 1.422867e-15 1.515671e-15 9.123735e-15 1.006328e-16
10416 4.304275e-16 9.495298e-16 1.424427e-15 1.518485e-15 9.139106e-15 1.006327e-16
10417 4.311463e-16 9.519777e-16 1.425983e-15 1.521307e-15 9.153217e-15 1.006322e-16
10418 4.318397e-16 9.544457e-16 1.427624e-15 1.524167e-15 9.164526e-15 1.006317e-16
10419 4.324800e-16 9.567976e-16 1.429209e-15 1.526875e-15 9.175696e-15 1.006313e-16
10420 4.330599e-16 9.591157e-16 1.430747e-15 1.529486e-15 9.185483e-15 1.006309e-16
10421 4.336163e-16 9.613222e-16 1.432326e-15 1.532117e-15 9.195066e-15 1.006304e-16
10422 4.341380e-16 9.634175e-16 1.433888e-15 1.534612e-15 9.203154e-15 1.006304e-16
10423 4.346620e-16 9.653931e-16 1.435419e-15 1.537047e-15 9.212379e-15 1.006298e-16
10424 4.351649e-16 9.672491e-16 1.436852e-15 1.539470e-15 9.220786e-15 1.006303e-16
10425 4.356647e-16 9.690445e-16 1.438374e-15 1.541965e-15 9.230960e-15 1.006296e-16
10426 4.361571e-16 9.707452e-16 1.440084e-15 1.544451e-15 9.241299e-15 1.006303e-16
10427 4.366429e-16 9.723006e-16 1.441808e-15 1.546941e-15 9.249475e-15 1.006298e-16
10428 4.371300e-16 9.738117e-16 1.443571e-15 1.549401e-15 9.257179e-15 1.006307e-16
10429 4.376240e-16 9.752229e-16 1.445411e-15 1.551942e-15 9.265093e-15 1.006302e-16
10430 4.381044e-16 9.764230e-16 1.447282e-15 1.554458e-15 9.273292e-15 1.006313e-16
10431 4.386015e-16 9.775147e-16 1.449226e-15 1.556858e-15 9.280606e-15 1.006311e-16
10432 4.391085e-16 9.784910e-16 1.451195e-15 1.559332e-15 9.287245e-15 1.006321e-16
10433 4.396173e-16 9.794426e-16 1.453149e-15 1.561885e-15 9.294261e-15 1.006316e-16
10434 4.401295e-16 9.803358e-16 1.455261e-15 1.564389e-15 9.302907e-15 1.006330e-16
10435 4.406734e-16 9.811465e-16 1.457393e-15 1.566949e-15 9.313795e-15 1.006320e-16
10436 4.412332e-16 9.819601e-16 1.459647e-15 1.569637e-15 9.327091e-15 1.006331e-16
10437 4.418163e-16 9.827052e-16 1.462031e-15 1.572447e-15 9.343953e-15 1.006320e-16
10438 4.424174e-16 9.834631e-16 1.464590e-15 1.575285e-15 9.363721e-15 1.006334e-16
10439 4.430303e-16 9.842741e-16 1.467415e-15 1.578297e-15 9.388176e-15 1.006323e-16
10440 4.436882e-16 9.851727e-16 1.470275e-15 1.581547e-15 9.415635e-15 1.006341e-16
10441 4.443842e-16 9.861457e-16 1.473346e-15 1.584705e-15 9.444853e-15 1.006330e-16
10442 4.450972e-16 9.872621e-16 1.476429e-15 1.587993e-15 9.477799e-15 1.006350e-16
10443 4.458513e-16 9.884157e-16 1.479627e-15 1.591497e-15 9.514098e-15 1.006338e-16
10444 4.466308e-16 9.896355e-16 1.482837e-15 1.595034e-15 9.550836e-15 1.006359e-16
10445 4.474109e-16 9.910062e-16 1.486354e-15 1.598637e-15 9.588185e-15 1.006346e-16
10446 4.482219e-16 9.924981e-16 1.489656e-15 1.602343e-15 9.626291e-15 1.006366e-16
10447 4.490530e-16 9.939890e-16 1.493103e-15 1.606021e-15 9.662361e-15 1.006352e-16
10448 4.498803e-16 9.955062e-16 1.496460e-15 1.609595e-15 9.697815e-15 1.006371e-16
10449 4.506965e-16 9.970318e-16 1.499993e-15 1.613116e-15 9.731577e-15 1.006356e-16
10450 4.515061e-16 9.985545e-16 1.503467e-15 1.616592e-15 9.767356e-15 1.006375e-16
10451 4.522941e-16 1.000115e-15 1.506961e-15 1.620063e-15 9.801467e-15 1.006358e-16
10452 4.530854e-16 1.001627e-15 1.510431e-15 1.623466e-15 9.834350e-15 1.006378e-16
10453 4.538299e-16 1.003105e-15 1.513863e-15 1.626662e-15 9.865757e-15 1.006359e-16
10454 4.545610e-16 1.004528e-15 1.517016e-15 1.629756e-15 9.894983e-15 1.006380e-16
10455 4.552752e-16 1.005906e-15 1.520259e-15 1.632794e-15 9.924272e-15 1.006358e-16
10456 4.559645e-16 1.007281e-15 1.523193e-15 1.635849e-15 9.952183e-15 1.006379e-16
10457 4.566004e-16 1.008582e-15 1.526074e-15 1.638737e-15 9.978414e-15 1.006354e-16
10458 4.572180e-16 1.009726e-15 1.528589e-15 1.641559e-15 1.000280e-14 1.006376e-16
10459 4.577848e-16 1.010836e-15 1.531258e-15 1.644242e-15 1.002492e-14 1.006349e-16
10460 4.583306e-16 1.011872e-15 1.533649e-15 1.646686e-15 1.004606e-14 1.006370e-16
10461 4.588235e-16 1.012799e-15 1.536062e-15 1.649083e-15 1.006496e-14 1.006344e-16
10462 4.592609e-16 1.013637e-15 1.538205e-15 1.651454e-15 1.008266e-14 1.006364e-16
10463 4.596605e-16 1.014338e-15 1.540123e-15 1.653701e-15 1.009860e-14 1.006337e-16
10464 4.600274e-16 1.014925e-15 1.541764e-15 1.655759e-15 1.011353e-14 1.006361e-16
10465 4.603579e-16 1.015460e-15 1.543491e-15 1.657810e-15 1.012608e-14 1.006336e-16
10466 4.606508e-16 1.015911e-15 1.544946e-15 1.659663e-15 1.013815e-14 1.006361e-16
10467 4.608972e-16 1.016229e-15 1.546410e-15 1.661267e-15 1.014813e-14 1.006311e-16
10468 4.610996e-16 1.016456e-15 1.547586e-15 1.662666e-15 1.015618e-14 1.006342e-16
10469 4.612522e-16 1.016601e-15 1.548834e-15 1.663950e-15 1.016349e-14 1.006278e-16
10470 4.613719e-16 1.016697e-15 1.549572e-15 1.665037e-15 1.017052e-14 1.006347e-16
10471 4.614545e-16 1.016604e-15 1.550405e-15 1.666323e-15 1.017598e-14 1.006272e-16
10472 4.615330e-16 1.016453e-15 1.550912e-15 1.667259e-15 1.018265e-14 1.006335e-16
10473 4.615530e-16 1.016159e-15 1.551508e-15 1.667873e-15 1.018674e-14 1.006281e-16
10474 4.615738e-16 1.015793e-15 1.551691e-15 1.668336e-15 1.019135e-14 1.006349e-16
10475 4.615524e-16 1.015388e-15 1.552195e-15 1.668740e-15 1.019406e-14 1.006285e-16
10476 4.615238e-16 1.014882e-15 1.552256e-15 1.668931e-15 1.019536e-14 1.006337e-16
10477 4.614430e-16 1.014361e-15 1.552511e-15 1.669046e-15 1.019216e-14 1.006283e-16
10478 4.613696e-16 1.013839e-15 1.552370e-15 1.668986e-15 1.018794e-14 1.006323e-16
10479 4.612430e-16 1.013198e-15 1.552251e-15 1.668721e-15 1.018128e-14 1.006275e-16
10480 4.611259e-16 1.012476e-15 1.551824e-15 1.668359e-15 1.017429e-14 1.006286e-16
10481 4.609879e-16 1.011632e-15 1.551534e-15 1.667788e-15 1.016511e-14 1.006227e-16
10482 4.608982e-16 1.010778e-15 1.550949e-15 1.666996e-15 1.015778e-14 1.006377e-16
10483 4.608061e-16 1.010095e-15 1.551345e-15 1.667033e-15 1.015106e-14 1.006213e-16
10484 4.606997e-16 1.009575e-15 1.550649e-15 1.666856e-15 1.014804e-14 1.006305e-16
10485 4.605098e-16 1.008957e-15 1.550115e-15 1.666493e-15 1.014018e-14 1.006227e-16
10486 4.603755e-16 1.008215e-15 1.549233e-15 1.665505e-15 1.012546e-14 1.006284e-16
10487 4.602610e-16 1.007384e-15 1.548716e-15 1.664603e-15 1.010591e-14 1.006225e-16
10488 4.601710e-16 1.006573e-15 1.547733e-15 1.663518e-15 1.008932e-14 1.006268e-16
10489 4.600344e-16 1.005788e-15 1.547193e-15 1.662480e-15 1.007191e-14 1.006212e-16
10490 4.599063e-16 1.005092e-15 1.546374e-15 1.661466e-15 1.005447e-14 1.006260e-16
10491 4.597305e-16 1.004516e-15 1.545822e-15 1.660571e-15 1.003515e-14 1.006198e-16
10492 4.595843e-16 1.004019e-15 1.545141e-15 1.659839e-15 1.001781e-14 1.006248e-16
10493 4.594395e-16 1.003642e-15 1.544802e-15 1.659250e-15 9.999551e-15 1.006183e-16
10494 4.593139e-16 1.003325e-15 1.544202e-15 1.658791e-15 9.985240e-15 1.006236e-16
10495 4.591975e-16 1.003046e-15 1.543968e-15 1.658470e-15 9.971749e-15 1.006168e-16
10496 4.591296e-16 1.002896e-15 1.543398e-15 1.658251e-15 9.961215e-15 1.006225e-16
10497 4.590375e-16 1.002757e-15 1.543290e-15 1.658246e-15 9.951334e-15 1.006154e-16
10498 4.589776e-16 1.002656e-15 1.543162e-15 1.658061e-15 9.946338e-15 1.006213e-16
10499 4.589198e-16 1.002499e-15 1.543341e-15 1.658051e-15 9.940875e-15 1.006141e-16
10500 4.588913e-16 1.002417e-15 1.543386e-15 1.657801e-15 9.939061e-15 1.006199e-16
10501 4.588754e-16 1.002325e-15 1.543828e-15 1.657814e-15 9.937867e-15 1.006125e-16
10502 4.588741e-16 1.002248e-15 1.543731e-15 1.657664e-15 9.938262e-15 1.006184e-16
10503 4.588524e-16 1.002201e-15 1.543948e-15 1.657510e-15 9.938124e-15 1.006110e-16
10504 4.588477e-16 1.002164e-15 1.543810e-15 1.657399e-15 9.938192e-15 1.006168e-16
10505 4.588545e-16 1.002152e-15 1.544148e-15 1.657296e-15 9.939003e-15 1.006095e-16
10506 4.588869e-16 1.002096e-15 1.544067e-15 1.657183e-15 9.940962e-15 1.006153e-16
10507 4.589229e-16 1.002013e-15 1.544315e-15 1.657144e-15 9.944500e-15 1.006079e-16
10508 4.589855e-16 1.001925e-15 1.544251e-15 1.656912e-15 9.948823e-15 1.006137e-16
10509 4.590300e-16 1.001790e-15 1.544443e-15 1.656735e-15 9.952448e-15 1.006063e-16
10510 4.591137e-16 1.001644e-15 1.544261e-15 1.656604e-15 9.956753e-15 1.006121e-16
10511 4.591694e-16 1.001516e-15 1.544537e-15 1.656253e-15 9.962139e-15 1.006053e-16
10512 4.592514e-16 1.001429e-15 1.544497e-15 1.655966e-15 9.968940e-15 1.006110e-16
10513 4.593270e-16 1.001331e-15 1.544768e-15 1.655902e-15 9.976357e-15 1.006041e-16
10514 4.594288e-16 1.001268e-15 1.544764e-15 1.655603e-15 9.985712e-15 1.006097e-16
10515 4.595185e-16 1.001124e-15 1.544898e-15 1.655413e-15 9.993421e-15 1.006029e-16
10516 4.596298e-16 1.000985e-15 1.544646e-15 1.655145e-15 1.000300e-14 1.006085e-16
10517 4.597196e-16 1.000837e-15 1.544570e-15 1.655020e-15 1.001135e-14 1.006019e-16
10518 4.598118e-16 1.000658e-15 1.544338e-15 1.654893e-15 1.002000e-14 1.006072e-16
10519 4.598982e-16 1.000444e-15 1.544327e-15 1.654818e-15 1.002875e-14 1.006008e-16
10520 4.599749e-16 1.000204e-15 1.543930e-15 1.654590e-15 1.003779e-14 1.006061e-16
10521 4.600179e-16 9.999609e-16 1.543773e-15 1.654383e-15 1.004470e-14 1.005999e-16
10522 4.600691e-16 9.997495e-16 1.543386e-15 1.654040e-15 1.005044e-14 1.006049e-16
10523 4.600809e-16 9.994671e-16 1.543106e-15 1.653652e-15 1.005372e-14 1.005991e-16
10524 4.600745e-16 9.990584e-16 1.542507e-15 1.653207e-15 1.005482e-14 1.006040e-16
10525 4.600331e-16 9.986568e-16 1.542048e-15 1.652695e-15 1.005490e-14 1.005986e-16
10526 4.599924e-16 9.982097e-16 1.541237e-15 1.651957e-15 1.005487e-14 1.006027e-16
10527 4.599157e-16 9.976858e-16 1.540617e-15 1.651105e-15 1.005217e-14 1.005976e-16
10528 4.598211e-16 9.970904e-16 1.539643e-15 1.650179e-15 1.004846e-14 1.006016e-16
10529 4.596913e-16 9.964603e-16 1.538869e-15 1.649139e-15 1.004331e-14 1.005959e-16
10530 4.595608e-16 9.957929e-16 1.537725e-15 1.647802e-15 1.003741e-14 1.005992e-16
10531 4.593828e-16 9.950171e-16 1.536709e-15 1.646462e-15 1.003067e-14 1.005933e-16
10532 4.592009e-16 9.942306e-16 1.535354e-15 1.644824e-15 1.002419e-14 1.005993e-16
10533 4.589911e-16 9.934195e-16 1.534151e-15 1.643255e-15 1.001657e-14 1.005974e-16
10534 4.587541e-16 9.925683e-16 1.532597e-15 1.641434e-15 1.000864e-14 1.006092e-16
10535 4.584752e-16 9.915878e-16 1.531470e-15 1.639592e-15 9.999744e-15 1.005991e-16
10536 4.582087e-16 9.905680e-16 1.529843e-15 1.637594e-15 9.990093e-15 1.006003e-16
10537 4.579015e-16 9.894502e-16 1.528182e-15 1.635521e-15 9.979931e-15 1.005941e-16
10538 4.575851e-16 9.883226e-16 1.526167e-15 1.633223e-15 9.968844e-15 1.005994e-16
10539 4.572296e-16 9.871690e-16 1.524470e-15 1.630945e-15 9.956033e-15 1.005921e-16
10540 4.568822e-16 9.859460e-16 1.522472e-15 1.628428e-15 9.942520e-15 1.005961e-16
10541 4.565221e-16 9.846801e-16 1.520543e-15 1.625780e-15 9.926694e-15 1.005903e-16
10542 4.561510e-16 9.833188e-16 1.518327e-15 1.623061e-15 9.908719e-15 1.005947e-16
10543 4.557612e-16 9.819410e-16 1.516232e-15 1.620454e-15 9.888867e-15 1.005900e-16
10544 4.553784e-16 9.805709e-16 1.513788e-15 1.617794e-15 9.868671e-15 1.005935e-16
10545 4.549894e-16 9.792148e-16 1.511501e-15 1.615009e-15 9.848276e-15 1.005893e-16
10546 4.546071e-16 9.778023e-16 1.509015e-15 1.612290e-15 9.827289e-15 1.005926e-16
10547 4.542411e-16 9.764272e-16 1.506686e-15 1.609527e-15 9.808906e-15 1.005885e-16
10548 4.539008e-16 9.750835e-16 1.504048e-15 1.606882e-15 9.791274e-15 1.005922e-16
10549 4.535555e-16 9.736882e-16 1.501672e-15 1.604298e-15 9.773745e-15 1.005881e-16
10550 4.532420e-16 9.723957e-16 1.498995e-15 1.602001e-15 9.757714e-15 1.005914e-16
10551 4.529565e-16 9.711342e-16 1.496503e-15 1.599593e-15 9.744213e-15 1.005873e-16
10552 4.526771e-16 9.698832e-16 1.493852e-15 1.597144e-15 9.732847e-15 1.005906e-16
10553 4.524060e-16 9.686578e-16 1.491526e-15 1.594842e-15 9.723878e-15 1.005866e-16
10554 4.521596e-16 9.674377e-16 1.489068e-15 1.592574e-15 9.717308e-15 1.005897e-16
10555 4.519209e-16 9.662702e-16 1.486943e-15 1.590363e-15 9.711141e-15 1.005859e-16
10556 4.516841e-16 9.651498e-16 1.484713e-15 1.588316e-15 9.706466e-15 1.005890e-16
10557 4.514446e-16 9.640989e-16 1.482710e-15 1.586255e-15 9.700353e-15 1.005852e-16
10558 4.512197e-16 9.631461e-16 1.480486e-15 1.584155e-15 9.695022e-15 1.005883e-16
10559 4.509954e-16 9.623666e-16 1.478573e-15 1.582207e-15 9.690464e-15 1.005845e-16
10560 4.507814e-16 9.615879e-16 1.476579e-15 1.580430e-15 9.687312e-15 1.005877e-16
10561 4.505682e-16 9.608794e-16 1.474771e-15 1.578622e-15 9.684847e-15 1.005838e-16
10562 4.503762e-16 9.602919e-16 1.473087e-15 1.576871e-15 9.683968e-15 1.005872e-16
10563 4.501849e-16 9.597623e-16 1.471734e-15 1.575264e-15 9.683724e-15 1.005832e-16
10564 4.500136e-16 9.593451e-16 1.470220e-15 1.573643e-15 9.685685e-15 1.005868e-16
10565 4.498557e-16 9.589583e-16 1.469019e-15 1.572264e-15 9.688776e-15 1.005828e-16
10566 4.497120e-16 9.585928e-16 1.467676e-15 1.571011e-15 9.693518e-15 1.005864e-16
10567 4.495744e-16 9.582275e-16 1.466603e-15 1.569763e-15 9.698615e-15 1.005823e-16
10568 4.494545e-16 9.579385e-16 1.465477e-15 1.568666e-15 9.704766e-15 1.005860e-16
10569 4.493227e-16 9.576322e-16 1.464549e-15 1.567859e-15 9.709704e-15 1.005818e-16
10570 4.491954e-16 9.573312e-16 1.463498e-15 1.566936e-15 9.715911e-15 1.005856e-16
10571 4.490702e-16 9.569867e-16 1.462645e-15 1.566156e-15 9.722556e-15 1.005813e-16
10572 4.489696e-16 9.567005e-16 1.461884e-15 1.565445e-15 9.731042e-15 1.005852e-16
10573 4.488447e-16 9.563889e-16 1.461174e-15 1.564808e-15 9.738041e-15 1.005809e-16
10574 4.487261e-16 9.560285e-16 1.460341e-15 1.564168e-15 9.746296e-15 1.005850e-16
10575 4.485877e-16 9.556794e-16 1.459568e-15 1.563680e-15 9.752888e-15 1.005806e-16
10576 4.484516e-16 9.553196e-16 1.458761e-15 1.563108e-15 9.760056e-15 1.005849e-16
10577 4.483037e-16 9.549322e-16 1.458145e-15 1.562542e-15 9.765222e-15 1.005804e-16
10578 4.481778e-16 9.545683e-16 1.457395e-15 1.562035e-15 9.771549e-15 1.005848e-16
10579 4.480311e-16 9.541670e-16 1.456826e-15 1.561501e-15 9.777117e-15 1.005801e-16
10580 4.478879e-16 9.537051e-16 1.456169e-15 1.561091e-15 9.782897e-15 1.005848e-16
10581 4.477247e-16 9.532572e-16 1.455632e-15 1.560837e-15 9.787910e-15 1.005799e-16
10582 4.475859e-16 9.528298e-16 1.455017e-15 1.560490e-15 9.795214e-15 1.005848e-16
10583 4.474309e-16 9.523935e-16 1.454515e-15 1.560272e-15 9.801590e-15 1.005794e-16
10584 4.472788e-16 9.519712e-16 1.453789e-15 1.560135e-15 9.808722e-15 1.005850e-16
10585 4.471059e-16 9.515097e-16 1.453296e-15 1.559981e-15 9.814088e-15 1.005799e-16
10586 4.469267e-16 9.510288e-16 1.452541e-15 1.559793e-15 9.819820e-15 1.005855e-16
10587 4.467072e-16 9.505561e-16 1.451994e-15 1.559537e-15 9.822721e-15 1.005800e-16
10588 4.464851e-16 9.500862e-16 1.451154e-15 1.559158e-15 9.826055e-15 1.005855e-16
10589 4.461938e-16 9.495100e-16 1.450473e-15 1.558616e-15 9.824397e-15 1.005799e-16
10590 4.459012e-16 9.489338e-16 1.449512e-15 1.557893e-15 9.821677e-15 1.005860e-16
10591 4.455615e-16 9.483266e-16 1.448701e-15 1.557199e-15 9.811986e-15 1.005800e-16
10592 4.452033e-16 9.476493e-16 1.447660e-15 1.556520e-15 9.803213e-15 1.005862e-16
10593 4.447814e-16 9.468754e-16 1.446659e-15 1.555822e-15 9.795664e-15 1.005798e-16
10594 4.442892e-16 9.459745e-16 1.445118e-15 1.554788e-15 9.784404e-15 1.005864e-16
10595 4.436844e-16 9.448706e-16 1.443601e-15 1.553205e-15 9.767850e-15 1.005796e-16
10596 4.430047e-16 9.435306e-16 1.441505e-15 1.551135e-15 9.751654e-15 1.005865e-16
10597 4.422072e-16 9.420222e-16 1.439387e-15 1.548836e-15 9.728355e-15 1.005794e-16
10598 4.412968e-16 9.403059e-16 1.436479e-15 1.546194e-15 9.698183e-15 1.005866e-16
10599 4.402570e-16 9.384161e-16 1.433339e-15 1.543212e-15 9.664259e-15 1.005794e-16
10600 4.390994e-16 9.362941e-16 1.429430e-15 1.539846e-15 9.632732e-15 1.005866e-16
10601 4.378052e-16 9.339466e-16 1.425372e-15 1.536277e-15 9.602160e-15 1.005796e-16
10602 4.364095e-16 9.313467e-16 1.420710e-15 1.532230e-15 9.568745e-15 1.005867e-16
10603 4.349061e-16 9.285602e-16 1.415940e-15 1.528013e-15 9.529751e-15 1.005801e-16
10604 4.333443e-16 9.256515e-16 1.410632e-15 1.523406e-15 9.484585e-15 1.005869e-16
10605 4.317097e-16 9.226319e-16 1.405438e-15 1.518588e-15 9.434906e-15 1.005809e-16
10606 4.300647e-16 9.196319e-16 1.400061e-15 1.513698e-15 9.380964e-15 1.005871e-16
10607 4.284337e-16 9.166220e-16 1.395019e-15 1.508782e-15 9.323058e-15 1.005821e-16
10608 4.268586e-16 9.136729e-16 1.390081e-15 1.503925e-15 9.265473e-15 1.005872e-16
10609 4.253430e-16 9.108112e-16 1.385607e-15 1.499615e-15 9.206810e-15 1.005836e-16
10610 4.239153e-16 9.080622e-16 1.381534e-15 1.495304e-15 9.149750e-15 1.005873e-16
10611 4.225773e-16 9.054142e-16 1.377971e-15 1.491302e-15 9.093844e-15 1.005854e-16
10612 4.213326e-16 9.029532e-16 1.374613e-15 1.487519e-15 9.040816e-15 1.005872e-16
10613 4.201844e-16 9.006710e-16 1.371604e-15 1.484063e-15 8.993261e-15 1.005874e-16
