# Iterations  CD  CDp  CDf  CL  CLp  CL  Pitch 
8183 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336114e-04 8.810545e-03
8184 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336114e-04 8.810545e-03
8185 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336114e-04 8.810545e-03
8186 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336114e-04 8.810545e-03
8187 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336114e-04 8.810545e-03
8188 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336114e-04 8.810545e-03
8189 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336114e-04 8.810545e-03
8190 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336114e-04 8.810545e-03
8191 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336114e-04 8.810545e-03
8192 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336114e-04 8.810545e-03
8193 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336114e-04 8.810545e-03
8194 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336114e-04 8.810545e-03
8195 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336114e-04 8.810545e-03
8196 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336114e-04 8.810545e-03
8197 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336114e-04 8.810545e-03
8198 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336114e-04 8.810545e-03
8199 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336114e-04 8.810545e-03
8200 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336114e-04 8.810545e-03
8201 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8202 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8203 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8204 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8205 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8206 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8207 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8208 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8209 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8210 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8211 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8212 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8213 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8214 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8215 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8216 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8217 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8218 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8219 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8220 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8221 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8222 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8223 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8224 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8225 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8226 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8227 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8228 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8229 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8230 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8231 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8232 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8233 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8234 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8235 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8236 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8237 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810545e-03
8238 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8239 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8240 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8241 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8242 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8243 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8244 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8245 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8246 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8247 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8248 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8249 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8250 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8251 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8252 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8253 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8254 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8255 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8256 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8257 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8258 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8259 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8260 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8261 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8262 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8263 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8264 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8265 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8266 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8267 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8268 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8269 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8270 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8271 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8272 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8273 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8274 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8275 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8276 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8277 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8278 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8279 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8280 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8281 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8282 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8283 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8284 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8285 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8286 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8287 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8288 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8289 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8290 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8291 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8292 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8293 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8294 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8295 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810544e-03
8296 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8297 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8298 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8299 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8300 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8301 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8302 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8303 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8304 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8305 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8306 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8307 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8308 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8309 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8310 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8311 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8312 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8313 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8314 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8315 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8316 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8317 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8318 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8319 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8320 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8321 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8322 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8323 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8324 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8325 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810543e-03
8326 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810542e-03
8327 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336115e-04 8.810542e-03
8328 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8329 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8330 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8331 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8332 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8333 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8334 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8335 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8336 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8337 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8338 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8339 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8340 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8341 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8342 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8343 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8344 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8345 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8346 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8347 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8348 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8349 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8350 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8351 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8352 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8353 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8354 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810542e-03
8355 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8356 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8357 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8358 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8359 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8360 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8361 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8362 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8363 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8364 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8365 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8366 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8367 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8368 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8369 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8370 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8371 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8372 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8373 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8374 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8375 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8376 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8377 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8378 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8379 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8380 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8381 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8382 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8383 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8384 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8385 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8386 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8387 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810541e-03
8388 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336117e-04 8.810541e-03
8389 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336117e-04 8.810541e-03
8390 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336117e-04 8.810541e-03
8391 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336117e-04 8.810541e-03
8392 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336117e-04 8.810540e-03
8393 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336117e-04 8.810540e-03
8394 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336117e-04 8.810540e-03
8395 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336117e-04 8.810540e-03
8396 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810540e-03
8397 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810540e-03
8398 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810540e-03
8399 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810540e-03
8400 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810540e-03
8401 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810540e-03
8402 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810540e-03
8403 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810540e-03
8404 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810540e-03
8405 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810540e-03
8406 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810540e-03
8407 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810540e-03
8408 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810540e-03
8409 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810540e-03
8410 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810540e-03
8411 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810540e-03
8412 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810540e-03
8413 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810540e-03
8414 2.242573e-02 1.210273e-02 1.032300e-02 2.310224e-01 2.312560e-01 -2.336116e-04 8.810540e-03
